object_name,material,super_flag,sub_flag,blend_flags,flags2,vert_stride,vert_count,index_count,map_refs
plg-sisitu      ,model   e_b_wall,64,903,0,0,36,130,277,1
plg-sisitu      ,model   wall    ,64,903,0,0,36,211,449,1
plg-sisitu      ,model   danro   ,64,903,0,0,36,180,425,1
plg-sisitu      ,model   e_stone ,64,903,0,0,36,132,331,1
plg-sisitu      ,model   danro   ,64,903,32768,0,36,9,14,1
plg-tuuro       ,model   e_yuka2 ,64,204,0,0,36,36,59,1
plg-tuuro       ,model   e_b_wall,64,204,0,0,36,99,197,1
plg-tuuro       ,model   wall    ,64,204,0,0,36,88,197,1
plg-tuuro       ,model   ten     ,64,204,0,0,36,18,27,1
plg-tuuro       ,model   wall    ,64,204,32768,0,36,33,52,1
ryoujikandoorl  ,model   doors   ,64,12,0,0,36,20,30,4
ryoujikandoorr  ,model   doors   ,64,12,0,0,36,21,30,4
ryoujikan-light ,model   tetu_01 ,64,92,0,0,36,113,219,30
ryoujikan-light ,model   light   ,64,92,0,0,36,8,17,30
ryoujikan-light2,model   light   ,64,110,0,0,36,8,17,10
ryoujikan-light2,model   tetu_01 ,64,110,0,0,36,152,285,10
saku2           ,model   tetu_02 ,64,68,0,0,36,128,190,4
saku2           ,model   tetu_01 ,64,68,0,0,36,8,10,4
san-kokki       ,model   flag2   ,64,32,0,0,36,25,63,1
san-mark        ,model   gyo_sig ,64,38,0,0,36,22,61,1
san-mark        ,model   sidestep,64,38,0,0,36,10,25,1
san-mark2       ,model   gyo_sig ,64,28,0,0,36,6,6,1
san-mark2       ,model   e_pole  ,64,28,0,0,36,20,26,1
san-mark2       ,model   sidestep,64,28,0,0,36,12,19,1
shopin          ,model   e_stone ,64,412,0,0,36,114,205,1
shopin          ,model   e_wall  ,64,412,0,0,36,107,215,1
shopin          ,model   e_si    ,64,412,0,0,36,236,421,1
shopin          ,model   e_yuka2 ,64,412,0,0,36,70,111,1
shopin          ,model   ten     ,64,412,0,0,36,12,23,1
shopin          ,model   tetu_02 ,64,412,0,0,36,69,112,1
shopin          ,model   e_si    ,64,412,32768,0,36,25,45,1
shopin          ,model   ten     ,64,412,32768,0,36,4,4,1
sid-ent         ,model   e_yuka  ,64,216,0,0,36,70,139,1
sid-ent         ,model   e_si    ,64,216,0,0,36,202,357,1
sid-ent         ,model   ten     ,64,216,0,0,36,23,34,1
sid-ent         ,model   e_stone ,64,216,0,0,36,27,38,1
sid-ent         ,model   ten     ,64,216,32768,0,36,10,15,1
sid-ent         ,model   e_si    ,64,216,32768,0,36,6,6,1
sidmark         ,model   sign    ,64,22,0,0,36,24,51,3
sidmark         ,model   dai_sig ,64,22,32768,0,36,4,4,3
sid-room        ,model   e_wall  ,64,700,0,0,36,317,561,1
sid-room        ,model   e_si    ,64,700,0,0,36,194,377,1
sid-room        ,model   e_stone ,64,700,0,0,36,272,493,1
sid-room        ,model   ten     ,64,700,0,0,36,44,73,1
sid-room        ,model   e_yuka2 ,64,700,0,0,36,125,253,1
sid-room        ,model   yuka_ren,64,700,0,0,36,90,165,1
sid-room        ,model   tetu_02 ,64,700,0,0,36,32,46,1
sid-room        ,model   tetu_01 ,64,700,0,0,36,4,4,1
step            ,model   e_stone ,64,134,0,0,36,191,425,2
suisya_z        ,model   tetu_01 ,64,3660,0,0,36,5314,10545,0
suisya_z        ,                ,64,3660,0,0,36,25,69,0
suisya01        ,model   tetu_01 ,64,328,0,0,36,401,669,2
suisya02        ,model   tetu_01 ,64,268,0,0,36,304,517,1
suisya03        ,model   tetu_01 ,64,384,0,0,36,498,646,0
sukimaume       ,model   e_stone ,64,32,0,0,36,31,39,3
sukimaume       ,model   e_yuka2 ,64,32,0,0,36,6,11,3
to_guild01ad    ,model   e_yuka  ,64,95,0,0,36,38,65,1
to_guild01ad    ,model   e_wall  ,64,95,0,0,36,52,93,1
to_guild01ad    ,model   e_si    ,64,95,0,0,36,28,47,1
to_guild01ad    ,model   e_si    ,64,95,32768,0,36,8,8,1
to_guild01au    ,model   e_wall  ,64,260,0,0,36,210,407,1
to_guild01au    ,model   wall    ,64,260,0,0,36,30,46,1
to_guild01au    ,model   e_yuka  ,64,260,0,0,36,16,22,1
to_guild01au    ,model   wall    ,64,260,32768,0,36,76,137,1
to_guild01b     ,model   e_wall  ,64,520,0,0,36,352,687,1
to_guild01b     ,model   e_stone ,64,520,0,0,36,179,337,1
to_guild01b     ,model   e_yuka  ,64,520,0,0,36,94,163,1
to_guild01b     ,model   e_si    ,64,520,0,0,36,109,189,1
to_guild01b     ,model   ten     ,64,520,0,0,36,12,14,1
to_guild01b     ,model   wall    ,64,520,0,0,36,6,6,1
to_guild01b     ,model   ten     ,64,520,32768,0,36,8,10,1
to-guild02ad    ,model   e_yuka  ,64,91,0,0,36,36,65,1
to-guild02ad    ,model   e_wall  ,64,91,0,0,36,56,97,1
to-guild02ad    ,model   e_si    ,64,91,0,0,36,28,47,1
to-guild02ad    ,model   ten     ,64,91,32768,0,36,4,4,1
to-guild02au    ,model   e_wall  ,64,206,0,0,36,193,363,1
to-guild02au    ,model   e_si    ,64,206,0,0,36,66,113,1
to-guild02au    ,model   e_yuka  ,64,206,0,0,36,16,22,1
to-guild02au    ,model   e_si    ,64,206,32768,0,36,12,16,1
to-guild02au    ,model   wall    ,64,206,32768,0,36,4,4,1
to-guild02b     ,model   e_wall  ,64,516,0,0,36,350,651,1
to-guild02b     ,model   e_stone ,64,516,0,0,36,170,381,1
to-guild02b     ,model   e_yuka  ,64,516,0,0,36,92,153,1
to-guild02b     ,model   e_si    ,64,516,0,0,36,95,161,1
to-guild02b     ,model   ten     ,64,516,0,0,36,14,22,1
to-guild02b     ,                ,64,516,0,0,36,8,10,1
to-guild02b     ,model   ten     ,64,516,32768,0,36,7,10,1
to-guild03      ,model   e_si    ,64,2381,0,0,36,2131,4291,1
to-guild03      ,model   e_wall  ,64,2381,0,0,36,371,645,1
to-guild03      ,model   e_yuka  ,64,2381,0,0,36,114,211,1
to-guild03      ,model   ten     ,64,2381,0,0,36,59,101,1
to-guild03      ,model   e_stone ,64,2381,0,0,36,133,227,1
to-guild03      ,model   e_yuka2 ,64,2381,0,0,36,204,373,1
to-guild03      ,                ,64,2381,0,0,36,20,28,1
to-guild03      ,model   tetu_02 ,64,2381,0,0,36,60,95,1
to-guild03      ,model   e_si    ,64,2381,32768,0,36,54,99,1
to-guild03      ,model   ten     ,64,2381,32768,0,36,53,89,1
to-guild04      ,model   e_wall  ,64,2083,0,0,36,406,775,1
to-guild04      ,model   e_si    ,64,2083,0,0,36,1738,3345,1
to-guild04      ,model   ten     ,64,2083,0,0,36,45,71,1
to-guild04      ,model   e_stone ,64,2083,0,0,36,120,241,1
to-guild04      ,model   e_yuka  ,64,2083,0,0,36,102,195,1
to-guild04      ,model   e_yuka2 ,64,2083,0,0,36,211,353,1
to-guild04      ,                ,64,2083,0,0,36,49,105,1
to-guild04      ,model   tetu_02 ,64,2083,0,0,36,64,99,1
to-guild04      ,model   ten     ,64,2083,32768,0,36,74,133,1
to-guild04      ,model   e_si    ,64,2083,32768,0,36,44,75,1
to-guild05      ,model   e_si    ,64,1296,0,0,36,1025,2027,1
to-guild05      ,                ,64,1296,0,0,36,18,27,1
to-guild05      ,model   e_wall  ,64,1296,0,0,36,274,533,1
to-guild05      ,model   e_yuka2 ,64,1296,0,0,36,167,301,1
to-guild05      ,model   e_stone ,64,1296,0,0,36,116,281,1
to-guild06      ,model   e_si    ,64,1360,0,0,36,1009,1927,1
to-guild06      ,model   e_wall  ,64,1360,0,0,36,331,693,1
to-guild06      ,model   e_yuka2 ,64,1360,0,0,36,178,297,1
to-guild06      ,                ,64,1360,0,0,36,3,3,1
to-guild06      ,model   e_stone ,64,1360,0,0,36,126,295,1
to-low01d       ,model   e_yuka  ,64,64,0,0,36,29,46,1
to-low01d       ,model   e_wall  ,64,64,0,0,36,48,91,1
to-low01d       ,model   e_si    ,64,64,0,0,36,12,14,1
to-low01u       ,model   e_b_wall,64,800,0,0,36,15,27,1
to-low01u       ,model   wall    ,64,800,0,0,36,19,37,1
to-low01u       ,model   e_si    ,64,800,0,0,36,104,243,1
to-low01u       ,model   e_yuka  ,64,800,0,0,36,217,401,1
to-low01u       ,model   e_wall  ,64,800,0,0,36,510,1037,1
to-low01u       ,model   e_yuka2 ,64,800,0,0,36,5,5,1
to-low01u       ,model   e_si    ,64,800,32768,0,36,57,95,1
to-low01u_p1    ,model   e_yuka  ,64,8,0,0,36,16,22,1
to-low02d       ,model   e_yuka  ,64,64,0,0,36,31,46,1
to-low02d       ,model   e_wall  ,64,64,0,0,36,48,78,1
to-low02d       ,model   e_si    ,64,64,0,0,36,12,25,1
to-low02u       ,model   e_b_wall,64,795,0,0,36,12,29,1
to-low02u       ,model   wall    ,64,795,0,0,36,22,47,1
to-low02u       ,model   e_si    ,64,795,0,0,36,88,219,1
to-low02u       ,model   e_yuka  ,64,795,0,0,36,219,381,1
to-low02u       ,model   e_wall  ,64,795,0,0,36,509,1025,1
to-low02u       ,model   e_yuka2 ,64,795,0,0,36,5,5,1
to-low02u       ,model   wall    ,64,795,32768,0,36,20,35,1
to-low02u       ,model   e_si    ,64,795,32768,0,36,31,55,1
to-low02u_p1    ,model   e_yuka  ,64,8,0,0,36,16,22,1
to-low03        ,model   e_yuka  ,64,80,0,0,36,98,155,1
to-low03        ,model   e_b_wall,64,80,0,0,36,20,31,1
to-low03        ,model   wall    ,64,80,0,0,36,24,35,1
to-low03_p1     ,model   e_yuka  ,64,8,0,0,36,16,22,1
to-low03_p2     ,model   e_yuka  ,64,88,0,0,36,33,57,1
to-low03_p2     ,model   e_stone ,64,88,0,0,36,80,118,1
to-low03_p2     ,model   e_stone ,64,88,32768,0,36,8,13,1
to-low04        ,model   e_yuka  ,64,80,0,0,36,102,154,1
to-low04        ,model   e_b_wall,64,80,0,0,36,15,33,1
to-low04        ,model   wall    ,64,80,0,0,36,22,31,1
to-low04_p1     ,model   e_yuka  ,64,8,0,0,36,14,18,1
to-low04_p2     ,model   e_yuka  ,64,88,0,0,36,33,55,1
to-low04_p2     ,model   e_stone ,64,88,0,0,36,77,141,1
to-low04_p2     ,model   e_stone ,64,88,32768,0,36,8,13,1
to-low06        ,model   e_yuka  ,64,439,0,0,36,137,249,1
to-low06        ,model   e_b_wall,64,439,0,0,36,52,99,1
to-low06        ,model   wall    ,64,439,0,0,36,165,309,1
to-low06        ,model   e_stone ,64,439,0,0,36,129,167,1
to-low06        ,model   sidestep,64,439,0,0,36,63,141,1
to-low06        ,model   wall    ,64,439,32768,0,36,36,63,1
to-low06        ,model   sidestep,64,439,32768,0,36,20,30,1
to-low07        ,model   e_b_wall,64,1242,0,0,36,111,207,1
to-low07        ,model   wall    ,64,1242,0,0,36,899,1885,1
to-low07        ,model   sidestep,64,1242,0,0,36,78,153,1
to-low07        ,model   e_yuka2 ,64,1242,0,0,36,28,41,1
to-low07        ,                ,64,1242,0,0,36,4,4,1
to-low07        ,model   e_yuka  ,64,1242,0,0,36,134,245,1
to-low07        ,model   wall    ,64,1242,32768,0,36,34,57,1
to-low07        ,model   yuka2_yo,64,1242,32768,0,36,21,41,1
to-low07        ,model   e_yuka  ,64,1242,32768,0,36,16,33,1
to-low08        ,model   e_b_wall,64,1226,0,0,36,131,199,1
to-low08        ,model   wall    ,64,1226,0,0,36,935,1981,1
to-low08        ,model   sidestep,64,1226,0,0,36,78,141,1
to-low08        ,model   e_yuka2 ,64,1226,0,0,36,28,41,1
to-low08        ,model   e_yuka  ,64,1226,0,0,36,133,255,1
to-low08        ,model   wall    ,64,1226,32768,0,36,35,61,1
to-low08        ,model   yuka2_yo,64,1226,32768,0,36,21,47,1
to-underroom    ,model   e_si    ,64,311,0,0,36,174,331,1
to-underroom    ,model   e_yuka2 ,64,311,0,0,36,9,12,1
to-underroom    ,model   e_stone ,64,311,0,0,36,201,337,1
to-underroom    ,model   ten     ,64,311,0,0,36,6,6,1
to-underroom    ,model   e_si    ,64,311,32768,0,36,18,18,1
to-understep    ,model   e_stone ,64,294,0,0,36,446,1003,1
tower01         ,model   wall    ,64,312,0,0,36,284,623,1
tower02         ,model   wall    ,64,72,0,0,36,59,106,1
tozonel         ,model   e_si    ,64,1976,0,0,36,1299,2607,1
tozonel         ,model   e_yuka  ,64,1976,0,0,36,151,341,1
tozonel         ,model   e_stone ,64,1976,0,0,36,648,1317,1
tozonel         ,model   ten     ,64,1976,0,0,36,30,54,1
tozonel         ,model   e_yuka2 ,64,1976,0,0,36,83,149,1
tozonel         ,model   e_wall  ,64,1976,0,0,36,24,45,1
tozonel         ,model   tetu_02 ,64,1976,0,0,36,88,130,1
tozonel         ,model   e_stone ,64,1976,32768,0,36,32,73,1
tozonel         ,model   e_si    ,64,1976,32768,0,36,45,85,1
tozoner         ,model   e_si    ,64,1974,0,0,36,1327,2777,1
tozoner         ,model   e_yuka  ,64,1974,0,0,36,147,347,1
tozoner         ,model   e_stone ,64,1974,0,0,36,627,1251,1
tozoner         ,model   e_yuka2 ,64,1974,0,0,36,82,139,1
tozoner         ,model   e_wall  ,64,1974,0,0,36,28,51,1
tozoner         ,model   ten     ,64,1974,0,0,36,18,28,1
tozoner         ,model   tetu_02 ,64,1974,0,0,36,112,166,1
tozoner         ,model   e_stone ,64,1974,32768,0,36,12,29,1
tozoner         ,model   e_si    ,64,1974,32768,0,36,58,115,1
tukue           ,model   tetu_05 ,64,48,0,0,36,30,53,1
tukue           ,model   tetu_02 ,64,48,0,0,36,24,34,1
tukue           ,model   tetu_01 ,64,48,0,0,36,6,11,1
tukue           ,model   mono_01 ,64,48,0,0,36,20,31,1
tukue           ,model   tetu_02 ,64,48,32768,0,36,14,21,1
underroom       ,                ,64,169,0,0,36,271,507,1
usu01           ,model   tetu_02 ,64,334,0,0,36,230,345,1
usu01           ,model   tetu_05 ,64,334,0,0,36,57,94,1
usu01           ,                ,64,334,0,0,36,16,18,1
usu01           ,model   e_stone ,64,334,0,0,36,149,232,1
wall            ,model   e_stone ,64,308,0,0,36,190,325,2
wall            ,model   e_wall  ,64,308,0,0,36,160,349,2
walll           ,model   wall    ,64,262,0,0,36,219,447,1
walll           ,model   e_pole  ,64,262,0,0,36,21,30,1
wallmark        ,model   sidestep,64,38,0,0,36,13,27,4
wallmark        ,model   flag    ,64,38,0,0,36,25,51,4
wallr           ,model   wall    ,64,282,0,0,36,196,443,1
wallr           ,model   e_pole  ,64,282,0,0,36,21,41,1
wallr           ,model   e_si    ,64,282,32768,0,36,32,42,1
win-kokki       ,model   flag2   ,64,32,0,0,36,25,63,1
win-mark        ,model   gyo_sig ,64,38,0,0,36,22,61,1
win-mark        ,model   sidestep,64,38,0,0,36,10,25,1
win-mark2       ,model   gyo_sig ,64,28,0,0,36,6,6,1
win-mark2       ,model   e_pole  ,64,28,0,0,36,20,26,1
win-mark2       ,model   sidestep,64,28,0,0,36,12,19,1
yasuri          ,model   e_stone ,64,430,0,0,36,95,189,1
yasuri          ,model   tetu_02 ,64,430,0,0,36,336,651,1
yasuri          ,model   tetu_01 ,64,430,0,0,36,44,65,1
yasuri          ,model   tetu_03 ,64,430,0,0,36,32,61,1
yasuri01        ,model   tetu_02 ,64,100,0,0,36,64,115,0
yasuri01        ,model   e_stone ,64,100,0,0,36,70,86,0
yasuri02        ,model   e_stone ,64,100,0,0,36,70,86,0
yasuri02        ,model   tetu_02 ,64,100,0,0,36,66,114,0
yasuri03        ,model   tetu_02 ,64,384,0,0,36,644,963,0
yasuri04        ,model   tetu_01 ,64,44,0,0,36,12,25,0
yasuri04        ,model   tetu_02 ,64,44,0,0,36,45,70,0
zonemark        ,model   gyo_sig ,64,22,0,0,36,12,29,2
zonemark        ,model   tetu_01 ,64,22,0,0,36,10,25,2
ent_p           ,model   wall    ,64,82,0,0,36,35,62,1
ent_p           ,model   e_yuka2 ,64,82,0,0,36,9,14,1
ent_p           ,model   e_b_wall,64,82,32768,0,36,12,19,1
ent_p           ,model   wall    ,64,82,32768,0,36,28,49,1
ent_p           ,model   e_yuka2 ,64,82,32768,0,36,6,6,1
ent_p           ,model   e_pole  ,64,82,32768,0,36,12,19,1
clod_a01        ,clod    clod_a01,64,668,0,0,36,117,211,0
clod_a01        ,clod    clod_a01,64,668,32768,0,36,493,975,0
sunsphere       ,                ,64,144,0,0,36,81,186,0
sunsphere       ,                ,64,144,0,0,36,81,186,0
suny_a01        ,suny    suny_a01,64,668,0,0,36,117,211,0
suny_a01        ,suny    suny_a01,64,668,32768,0,36,493,975,0
star            ,star    star01  ,64,172,0,0,36,516,1029,0
moonsphere      ,                ,64,80,0,0,36,49,157,0
clod_a01        ,mist    clod_a01,64,668,0,0,36,117,211,0
clod_a01        ,mist    clod_a01,64,668,32768,0,36,493,975,0
sunsphere       ,                ,64,144,0,0,36,81,186,0
cld_fine_a01    ,fine    fine_a01,64,128,0,0,36,108,158,0
sunsphere       ,                ,64,144,0,0,36,81,186,0
moonsphere      ,                ,64,80,0,0,36,49,157,0
star            ,star    star01  ,64,172,0,0,36,516,1029,0
ramp            ,effect  ramp    ,64,12,32768,0,36,12,29,0
ltcube          ,                ,64,2,0,0,36,4,4,0
suimen1         ,suisya  muzu    ,64,128,0,0,36,8,10,0
suimen1         ,suisya  muzu    ,64,128,32768,0,36,122,261,0
awan            ,suisya  abuk    ,64,2,0,0,36,4,4,0
sh-u            ,suisya  umi02   ,64,24,32768,0,36,27,64,0
col1            ,                ,64,128,0,0,36,86,165,0
ring            ,                ,64,32,0,0,36,9,10,0
ring            ,suisya  umi02   ,64,32,32768,0,36,48,70,0
objtp           ,smk     bsmk    ,64,8,32768,0,36,9,14,0
ramp            ,effect  ramp    ,64,12,32768,0,36,12,29,0
2wylanp         ,effect  ramp    ,64,16,32768,0,36,32,46,0
