zone_id,zone_name,kind,name,referenced_segments,type_hex,codec,width,height,blend_flags,flags2,sub_flag,object_name,note
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x000000B8,_et_out_up00    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000000E8,_et_out_mi00    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x000000E8,_et_out_mi00    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x000000A0,_et_out_do00    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000000A0,_et_out_do00    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000000C6,_et_ce03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x000000C6,_et_ce03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x000000C6,_et_ce03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x000000C6,_et_ce03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x0000025A,_et_ce02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x0000025A,_et_ce02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x0000025A,_et_ce02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x0000025A,_et_ce02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x0000025A,_et_ce02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x00000208,_et_ce01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000208,_et_ce01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000208,_et_ce01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000208,_et_ce01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x0000011A,_et_ce00        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x0000011A,_et_ce00        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x0000011A,_et_ce00        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x0000011A,_et_ce00        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000010,_ent_dai00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000010,_ent_dai00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000030,_bridge00       ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000030,_bridge00       ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000030,_bridge00       ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x0000005C,_bos_mh_01      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_4,16,,,,,0x2000,0x0000,0x0000005C,_bos_mh_01      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x0000005C,_bos_mh_01      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_c,16,,,,,0x2000,0x0000,0x0000005C,_bos_mh_01      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x0000005C,_bos_mh_01      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_c,16,,,,,0x2000,0x0000,0x000000AC,_bos_mh_00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x000000AC,_bos_mh_00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x000000AC,_bos_mh_00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_4,16,,,,,0x2000,0x0000,0x000000AC,_bos_mh_00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000000AC,_bos_mh_00      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000008,_me_lemi01_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000008,_me_rimi01_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x000000C0,_me_rimi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x000000C0,_me_rimi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000000C0,_me_rimi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x000000C0,_me_rimi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000110,_me_lemi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000110,_me_lemi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000110,_me_lemi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000110,_me_lemi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000088,_me_cemi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000088,_me_cemi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x0000014C,_et_ce01_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x0000014C,_et_ce01_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x0000014C,_et_ce01_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x0000014C,_et_ce01_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000180,_et_ce00_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000180,_et_ce00_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000180,_et_ce00_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000180,_et_ce00_i      ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000110,_ou_mi_ent_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000110,_ou_mi_ent_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000110,_ou_mi_ent_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000110,_ou_mi_ent_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000110,_me_simi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000110,_me_simi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000110,_me_simi00_i    ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000110,_me_simi00_i    ,blend-high
23,Spire of Vahzl,segment,model   boss_d02,2,,,,,0x2000,0x0000,0x00000020,dr01            ,blend-high
23,Spire of Vahzl,segment,model   boss_d01,2,,,,,0x2000,0x0000,0x00000038,dr00            ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000014,_bridge01_u     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_2,8,,,,,0x2000,0x0000,0x0000013C,bridge02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_3,7,,,,,0x2000,0x0000,0x0000013C,bridge02        ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_1,4,,,,,0x2000,0x0000,0x0000013C,bridge02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x0000013C,bridge02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0xA000,0x0000,0x0000013C,bridge02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x0000018C,_ou_up04        ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_0,13,,,,,0x2000,0x0000,0x0000018C,_ou_up04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x0000018C,_ou_up04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x0000018C,_ou_up04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x0000018C,_ou_up04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x0000018C,_ou_up04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000002EA,_ou_up03        ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_0,13,,,,,0x2000,0x0000,0x000002EA,_ou_up03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x000002EA,_ou_up03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x000002EA,_ou_up03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x000002EA,_ou_up03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x000002EA,_ou_up03        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000116,_ou_up02        ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_0,13,,,,,0x2000,0x0000,0x00000116,_ou_up02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000116,_ou_up02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000116,_ou_up02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x00000116,_ou_up02        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_0,13,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_c,16,,,,,0x2000,0x0000,0x00000598,_ou_mi_ent1     ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_0,13,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_c,16,,,,,0x2000,0x0000,0x000003EA,_ou_mi01        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_1,85,,,,,0x2000,0x0000,0x000002DC,_ou_do04        ,blend-high
23,Spire of Vahzl,segment,model   vaz_02_0,13,,,,,0x2000,0x0000,0x000002DC,_ou_do04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_7,36,,,,,0x2000,0x0000,0x000002DC,_ou_do04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x000002DC,_ou_do04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x000002DC,_ou_do04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x000002DC,_ou_do04        ,blend-high
23,Spire of Vahzl,segment,model   hor_01_6,48,,,,,0x2000,0x0000,0x00000038,_me_dai00_u     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_5,55,,,,,0x2000,0x0000,0x00000038,_me_dai00_u     ,blend-high
23,Spire of Vahzl,segment,model   hor_01_8,47,,,,,0x2000,0x0000,0x00000038,_me_dai00_u     ,blend-high
23,Spire of Vahzl,segment,model   boss_d02,2,,,,,0x2000,0x0000,0x00000020,dr01            ,blend-high
23,Spire of Vahzl,segment,model   boss_d01,2,,,,,0x2000,0x0000,0x00000038,dr00            ,blend-high
23,Spire of Vahzl,companion_group,hik,,,,,,,,,,effect  hika     | effect  hikh    
24,Lufaise Meadows,texture,model   fu_wbox ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   fu_wtaru,2,0xA1,3TXD,64,32,,,,,
24,Lufaise Meadows,texture,model   jug_wk01,6,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   jug_wk02,8,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   jug_wk03,9,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   jug_wk04,4,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   jug_wk05,3,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   jug_wk06,7,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   lat_riv ,57,0xA1,3TXD,512,256,,,,,
24,Lufaise Meadows,texture,model   lat_ro  ,30,0xA1,3TXD,512,256,,,,,
24,Lufaise Meadows,texture,model   rat_w02c,31,0xA1,3TXD,256,128,,,,,
24,Lufaise Meadows,texture,model   rat_w08c,1,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   tab_has1,29,0xA1,3TXD,256,256,,,,,
24,Lufaise Meadows,texture,model   tab_ita1,9,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   tab_suna,26,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   tab_town,3,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,model   tab_wm01,4,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,model   tb_ha01 ,18,0xA1,3TXD,256,128,,,,,
24,Lufaise Meadows,texture,model   tb_ha02 ,8,0xA1,3TXD,256,128,,,,,
24,Lufaise Meadows,texture,model   tb_komo ,6,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,model   lat_wf  ,208,0xA1,3TXD,512,1024,,,,,
24,Lufaise Meadows,texture,clod    clod_a01,8,0xB1,,256,256,,,,,
24,Lufaise Meadows,texture,clod    katn    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,clod    kumori  ,12,0xB1,,128,128,,,,,
24,Lufaise Meadows,texture,ikec    ikkm    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,lf03    lf03    ,0,0xB1,,128,256,,,,,unreferenced
24,Lufaise Meadows,texture,mist    clod_a01,2,0xB1,,256,256,,,,,
24,Lufaise Meadows,texture,lf03    lf03    ,0,0xB1,,128,256,,,,,unreferenced
24,Lufaise Meadows,texture,suny    suny_a01,4,0xB1,sqq,256,256,,,,,
24,Lufaise Meadows,texture,suny    kum1    ,1,0xB1,VVV?,256,256,,,,,
24,Lufaise Meadows,texture,suny    yuhi    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,suny    kumori  ,6,0xB1,,128,128,,,,,
24,Lufaise Meadows,texture,ikes    ikkm    ,2,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,star    star01  ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,star    star02  ,1,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,lf01    lf01    ,0,0xB1,,128,256,,,,,unreferenced
24,Lufaise Meadows,texture,moon    moonshap,0,0xA1,3TXD,256,256,,,,,unreferenced
24,Lufaise Meadows,texture,moon    kasa    ,0,0xA1,3TXD,128,128,,,,,unreferenced
24,Lufaise Meadows,texture,thdr    clod_a01,4,0xB1,,256,256,,,,,
24,Lufaise Meadows,texture,thdr    thunder1,1,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,thdr    thunder2,1,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,thdr    kumori  ,2,0xB1,,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi2    ,4,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,kaminarikumori  ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi1    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi0    ,8,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi2    ,4,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,kaminarikmi0    ,8,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikmi1    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,kaminarikumori  ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,clod    clod_a01,8,0xB1,,256,256,,,,,
24,Lufaise Meadows,texture,clod    katn    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,clod    kumori  ,12,0xB1,,128,128,,,,,
24,Lufaise Meadows,texture,wind    grass2  ,0,0xA1,3TXD,64,32,,,,,unreferenced
24,Lufaise Meadows,texture,ikec    ikkm    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,lf03    lf03    ,0,0xB1,,128,256,,,,,unreferenced
24,Lufaise Meadows,texture,fogd    clod_a01,2,0xB1,,256,256,,,,,
24,Lufaise Meadows,texture,fogd    smoke   ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,lf032   lf03    ,0,0xB1,,128,256,,,,,unreferenced
24,Lufaise Meadows,texture,effect  ptel    ,5,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  awa1    ,2,0xA1,3TXD,64,32,,,,,
24,Lufaise Meadows,texture,effect  kamo    ,2,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  umi3    ,3,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  umi2    ,5,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  kas1    ,3,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  kaw1    ,8,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  umi1    ,3,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  nam1    ,6,0xA1,3TXD,128,64,,,,,
24,Lufaise Meadows,texture,effect  shir    ,1,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  strm    ,4,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  kem1    ,0,0xA1,3TXD,64,64,,,,,unreferenced
24,Lufaise Meadows,texture,effect  ikes    ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  tam3    ,1,0xA1,3TXD,64,64,,,,,
24,Lufaise Meadows,texture,effect  ikkm    ,0,0xA1,3TXD,128,128,,,,,unreferenced
24,Lufaise Meadows,texture,effect  uturo6  ,2,0xA1,3TXD,128,128,,,,,
24,Lufaise Meadows,texture,effect  light   ,0,0xA1,3TXD,128,128,,,,,unreferenced
24,Lufaise Meadows,texture,effect  bar1    ,0,0xA1,3TXD,128,64,,,,,unreferenced
24,Lufaise Meadows,segment,model   rat_w08c,1,,,,,0x2000,0x0000,0x00000000,_kusa_6p        ,surface-name+blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000070,_la_ha01        ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000070,_la_ha02        ,blend-high
24,Lufaise Meadows,segment,model   jug_wk03,9,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_h     ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_h     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk04,4,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_m     ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x0000024E,_rat_w05p_m     ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_01    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_01    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_02    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_02    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_03    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_03    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hana_05    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hana_05    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tab_hanab_8astj,blend-high
24,Lufaise Meadows,segment,model   tb_ha02 ,8,,,,,0x2000,0x0000,0x00000000,_tab_hanab_8astj,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000012,_tab_w01_lw     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000012,_tab_w01_lw     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x0000005A,_tab_w01_lw_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x0000005A,_tab_w01_lw_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000022,_tab_w01_md     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000022,_tab_w01_md     ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x000000AA,_tab_w01_md_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x000000AA,_tab_w01_md_5p  ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000022,_tab_w01_md2    ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000022,_tab_w01_md2    ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_hoso2       ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_hoso3       ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_kiro1       ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_lav1        ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000000,_tb_pap1        ,blend-high
24,Lufaise Meadows,segment,model   tb_ha01 ,18,,,,,0x2000,0x0000,0x00000000,_tb_siro1       ,blend-high
24,Lufaise Meadows,segment,model   fu_wbox ,4,,,,,0x2000,0x0000,0x00000014,fu_wbox_futa    ,blend-high
24,Lufaise Meadows,segment,model   fu_wbox ,4,,,,,0x2000,0x0000,0x0000004C,fu_wbox2        ,blend-high
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x0000,0x0000,0x00000063,ken_lw_iwa01    ,surface-name
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x8000,0x0000,0x00000063,ken_lw_iwa01    ,surface-name
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x0000,0x0000,0x00000051,ken_lw_iwa02    ,surface-name
24,Lufaise Meadows,segment,model   lat_wf  ,208,,,,,0x8000,0x0000,0x00000051,ken_lw_iwa02    ,surface-name
24,Lufaise Meadows,segment,model   tb_komo ,6,,,,,0x2000,0x0000,0x000000A8,komo_lamp       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000063,_bo_w02_h       ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000063,_bo_w02_h       ,blend-high
24,Lufaise Meadows,segment,model   tab_has1,29,,,,,0x2000,0x0000,0x00000385,koya_waku       ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000385,koya_waku       ,blend-high
24,Lufaise Meadows,segment,model   lat_riv ,57,,,,,0x0000,0x0000,0x00000024,ri_iwa1         ,surface-name
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000012,_bo_w01_h       ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000065,_bo_w03_h       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk01,6,,,,,0x2000,0x0000,0x00000065,_bo_w03_h       ,blend-high
24,Lufaise Meadows,segment,model   jug_wk04,4,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   rat_w02c,31,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   jug_wk02,8,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
24,Lufaise Meadows,segment,model   jug_wk06,7,,,,,0x2000,0x0000,0x00000A6E,_la_wood        ,blend-high
