chunk_offset,chunk_size,object_name,super_index,sub_index,material,sub_flag,vert_stride,vert_count,index_count,blend_flags,flags2,alpha_min,alpha_max,alpha_unique,color_samples,uv_bounds,bounds
10907152,29904,con_oiwa_m      ,0,5,model   con_frg1,427,36,128,211,32768,0,63,128,3,"[(128, 128, 128, 63), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.001953125, 0.00390625, 0.50390625, 1.74609375)","(-12.0, -17.450000762939453, -14.35770034790039, 10.180399894714355, -5.0, 12.0)"
10907152,29904,con_oiwa_m      ,0,6,model   con_wi1 ,427,36,8,11,32768,0,0,128,3,"[(128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.001953125, 0.50390625, 0.373046875, 1.0)","(-10.483499526977539, -10.699999809265137, -13.203100204467773, 7.828279972076416, -8.449999809265137, 4.704400062561035)"
10937056,5968,con_oke_m       ,0,0,model   komono_2,96,36,150,214,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.75, 0.125, 0.9921875, 0.984375)","(-0.4510380029678345, -0.3860720098018646, -0.44249001145362854, 0.4510380029678345, 0.10000000149011612, 0.44249001145362854)"
10943024,35184,con_ro_bra1_m   ,0,0,model   con_wi1 ,509,36,329,561,0,0,128,255,2,"[(119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128), (136, 136, 136, 255), (148, 148, 148, 128), (148, 148, 148, 255)]","(0.001953125, 0.0, 1.748046875, 1.75)","(-20.0, -12.25, -20.0, 20.0, 6.349999904632568, 20.0)"
10943024,35184,con_ro_bra1_m   ,0,1,model   con_wk1 ,509,36,158,267,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128), (136, 136, 136, 255), (148, 148, 148, 128), (148, 148, 148, 255)]","(0.00390625, 0.00390625, 1.99609375, 1.99609375)","(-20.0, -12.25, -20.0, 20.0, 7.5, 13.75)"
10943024,35184,con_ro_bra1_m   ,0,2,model   con_frg1,509,36,189,323,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.00390625, 1.125, 1.99609375)","(-20.0, -11.5, -20.0, 20.0, 8.25, 16.0)"
10943024,35184,con_ro_bra1_m   ,0,3,model   con_fgg1,509,36,16,23,0,0,128,255,2,"[(119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255)]","(0.00390625, 0.00390625, 0.74609375, 0.49609375)","(-16.0, 3.5, -8.0, 8.0, 7.0, 4.0)"
10943024,35184,con_ro_bra1_m   ,0,4,model   con_wk2 ,509,36,43,67,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-12.5, -10.5, -12.0, 18.0, 7.0, 11.350000381469727)"
10943024,35184,con_ro_bra1_m   ,0,5,model   con_frg2,509,36,34,63,0,0,128,255,2,"[(119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (148, 148, 148, 128)]","(0.0078125, 0.00390625, 0.9921875, 0.99609375)","(-20.0, -11.25, -6.0, 20.0, 7.0, 20.0)"
10943024,35184,con_ro_bra1_m   ,0,6,model   con_fsg1,509,36,50,77,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.125, 0.998046875, 1.125)","(-20.0, -10.625, -20.0, 20.0, 7.5, 8.050000190734863)"
10943024,35184,con_ro_bra1_m   ,0,7,model   con_fgg1,509,36,10,15,32768,0,0,128,3,"[(119, 119, 119, 126), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.00390625, 0.00390625, 0.99609375, 1.0)","(-16.0, 3.5999999046325684, -8.0, 12.0, 7.0, -4.0)"
10943024,35184,con_ro_bra1_m   ,0,8,model   con_fsg1,509,36,16,22,32768,0,0,126,2,"[(119, 119, 119, 0), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.001953125, 0.001953125, 0.375, 0.75)","(8.0, 2.5, -4.199999809265137, 16.0, 5.199999809265137, 9.850000381469727)"
10943024,35184,con_ro_bra1_m   ,0,9,model   con_wi1 ,509,36,18,29,32768,0,0,128,3,"[(119, 119, 119, 0), (119, 119, 119, 126), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128), (136, 136, 136, 0), (136, 136, 136, 126)]","(0.001953125, 0.00390625, 0.75, 1.0)","(-12.5, 0.75, -16.0, 0.0, 6.349999904632568, 7.099999904632568)"
10943024,35184,con_ro_bra1_m   ,0,10,model   con_frg1,509,36,21,31,32768,0,0,126,2,"[(119, 119, 119, 0), (119, 119, 119, 126), (128, 128, 128, 0), (128, 128, 128, 126), (136, 136, 136, 0)]","(0.001953125, 0.25, 0.8125, 1.75)","(-12.5, 2.9000000953674316, -12.0, 12.0, 7.0, 8.100000381469727)"
10978208,32720,con_ro_brb1_m   ,0,0,model   con_fsg1,493,36,99,144,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.125, 0.001953125, 0.998046875, 1.123046875)","(-20.0, -11.75, -20.0, 20.0, 4.599999904632568, 20.0)"
10978208,32720,con_ro_brb1_m   ,0,1,model   con_frg1,493,36,297,485,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.125, 1.99609375)","(-20.0, -11.875, -20.0, 20.0, 4.599999904632568, 20.0)"
10978208,32720,con_ro_brb1_m   ,0,2,model   con_wk2 ,493,36,48,70,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-18.0, -10.0, -12.0, 12.0, 4.0, 20.0)"
10978208,32720,con_ro_brb1_m   ,0,3,model   con_wk1 ,493,36,56,89,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.00390625, 1.99609375, 1.75)","(-20.0, -10.0, -7.5, 16.0, 3.5999999046325684, 20.0)"
10978208,32720,con_ro_brb1_m   ,0,4,model   con_wi1 ,493,36,174,313,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.25, 0.00390625, 1.25, 1.99609375)","(-20.0, -10.75, -20.0, 20.0, 3.5999999046325684, 20.0)"
10978208,32720,con_ro_brb1_m   ,0,5,model   con_fgg1,493,36,33,55,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.00390625, 0.99609375, 1.25)","(-16.0, -11.875, -16.0, 12.0, 4.599999904632568, 16.0)"
10978208,32720,con_ro_brb1_m   ,0,6,model   con_frg2,493,36,56,81,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.0078125, 0.00390625, 0.9921875, 0.99609375)","(-20.0, -11.875, -20.0, 20.0, 4.5, 16.0)"
10978208,32720,con_ro_brb1_m   ,0,7,model   con_fsg1,493,36,23,33,32768,0,0,126,2,"[(119, 119, 119, 0), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.001953125, 0.125, 0.498046875, 0.75)","(-8.0, -0.0, 4.0, 4.25, 3.5, 16.0)"
10978208,32720,con_ro_brb1_m   ,0,8,model   con_wk2 ,493,36,5,5,32768,0,0,126,2,"[(128, 128, 128, 0), (128, 128, 128, 126), (136, 136, 136, 0), (148, 148, 148, 0), (148, 148, 148, 126)]","(0.75390625, 0.0078125, 0.99609375, 0.9921875)","(8.399999618530273, -9.0, 9.25, 12.0, -4.25, 12.0)"
10978208,32720,con_ro_brb1_m   ,0,9,model   con_frg1,493,36,12,16,32768,0,0,126,2,"[(119, 119, 119, 0), (128, 128, 128, 0), (128, 128, 128, 126), (136, 136, 136, 0)]","(0.25, 0.00390625, 0.875, 1.49609375)","(0.0, 2.0, -4.25, 8.0, 4.0, 8.0)"
10978208,32720,con_ro_brb1_m   ,0,10,model   con_fgg1,493,36,16,22,32768,0,0,128,3,"[(119, 119, 119, 0), (119, 119, 119, 128), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.00390625, 0.375, 0.99609375, 0.99609375)","(-16.0, -0.5, -5.5, 12.0, 4.5, 12.0)"
10978208,32720,con_ro_brb1_m   ,0,11,model   con_wk1 ,493,36,5,5,32768,0,0,126,2,"[(128, 128, 128, 0), (136, 136, 136, 0), (136, 136, 136, 126), (148, 148, 148, 126)]","(1.0, 0.00390625, 1.5, 0.5)","(-8.0, -3.0, -5.0, -4.0, 2.5999999046325684, -1.25)"
11010928,32272,con_ro_co1_m    ,0,0,model   con_frg1,513,36,289,521,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.125, 1.99609375)","(-20.0, -13.300000190734863, -20.0, 20.0, 0.25, 20.0)"
11010928,32272,con_ro_co1_m    ,0,1,model   con_fsg1,513,36,44,73,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.501953125, 0.875, 0.998046875, 1.123046875)","(-20.0, -10.75, -20.0, 20.0, 0.25, 12.0)"
11010928,32272,con_ro_co1_m    ,0,2,model   con_wk1 ,513,36,85,151,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.25, 0.00390625, 1.74609375, 1.99609375)","(-20.0, -11.600000381469727, -20.0, 12.0, -0.0, 11.0)"
11010928,32272,con_ro_co1_m    ,0,3,model   con_wi1 ,513,36,220,401,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.25, 1.99609375)","(-20.0, -13.300000190734863, -20.0, 20.0, -0.4000000059604645, 20.0)"
11010928,32272,con_ro_co1_m    ,0,4,model   con_fgg1,513,36,54,111,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.00390625, 1.25, 1.75)","(-8.0, -12.5, -4.0, 16.0, -0.20000000298023224, 16.0)"
11010928,32272,con_ro_co1_m    ,0,5,model   con_frg2,513,36,23,37,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.0078125, 0.00390625, 0.9921875, 0.75)","(-20.0, -11.01200008392334, -20.0, 8.5, -0.0, 12.5)"
11010928,32272,con_ro_co1_m    ,0,6,model   con_wk2 ,513,36,58,95,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-20.0, -11.199999809265137, -20.0, 10.25, -0.0, 10.0)"
11010928,32272,con_ro_co1_m    ,0,7,model   con_frg1,513,36,12,16,32768,0,0,126,2,"[(119, 119, 119, 0), (128, 128, 128, 0), (128, 128, 128, 126), (136, 136, 136, 0)]","(0.626953125, 0.25390625, 1.125, 1.74609375)","(-6.0, -4.199999809265137, -16.0, 10.0600004196167, -0.0, 4.25)"
11010928,32272,con_ro_co1_m    ,0,8,model   con_fsg1,513,36,4,4,32768,0,0,126,2,"[(119, 119, 119, 0), (128, 128, 128, 126)]","(0.75, 0.75, 0.998046875, 1.0)","(-16.0, -1.100000023841858, 2.5, -12.0, -0.0, 6.0)"
11010928,32272,con_ro_co1_m    ,0,9,model   con_wi1 ,513,36,8,10,32768,0,0,126,2,"[(128, 128, 128, 0), (128, 128, 128, 126), (136, 136, 136, 126), (148, 148, 148, 0), (148, 148, 148, 126)]","(0.001953125, 0.75, 1.25, 1.75)","(-8.5, -5.5, -8.0, 0.05000000074505806, -0.0, -4.0)"
11010928,32272,con_ro_co1_m    ,0,10,model   con_fgg1,513,36,9,12,32768,0,0,126,2,"[(119, 119, 119, 0), (119, 119, 119, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.25, 0.25, 1.0, 1.0)","(-4.0, -1.600000023841858, 4.195000171661377, 8.819000244140625, -1.399999976158142, 8.5)"
11043200,37584,con_ro_st1_m    ,0,0,model   con_wk1 ,568,36,126,233,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.00390625, 1.75, 1.75)","(-20.0, -14.0, -20.0, 17.5, -0.0, 20.0)"
11043200,37584,con_ro_st1_m    ,0,1,model   con_wi1 ,568,36,203,349,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.248046875, 1.99609375)","(-16.0, -12.071999549865723, -20.0, 20.0, -0.5, 20.0)"
11043200,37584,con_ro_st1_m    ,0,2,model   con_fsg1,568,36,90,135,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.625, 0.998046875, 1.125)","(-20.0, -13.687999725341797, -20.0, 20.0, 0.5630000233650208, 20.0)"
11043200,37584,con_ro_st1_m    ,0,3,model   con_wk2 ,568,36,57,93,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-11.0, -11.0, -16.0, 13.25, 0.25, 20.0)"
11043200,37584,con_ro_st1_m    ,0,4,model   con_frg1,568,36,342,567,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.248046875, 1.99609375)","(-20.0, -14.125, -20.0, 20.0, 0.5630000233650208, 20.0)"
11043200,37584,con_ro_st1_m    ,0,5,model   con_frg2,568,36,58,95,0,0,255,255,1,"[(119, 119, 119, 255), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.0078125, 0.00390625, 0.9921875, 0.99609375)","(-20.0, -13.25, -20.0, 20.0, 0.25, 20.0)"
11043200,37584,con_ro_st1_m    ,0,6,model   con_fgg1,568,36,13,23,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.5, 0.25, 1.49609375, 0.75)","(3.625, -0.25, -0.0, 8.5, 0.5630000233650208, 16.0)"
11043200,37584,con_ro_st1_m    ,0,7,model   con_wi1 ,568,36,20,31,32768,0,0,128,3,"[(119, 119, 119, 126), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128), (136, 136, 136, 0), (136, 136, 136, 126)]","(0.001953125, 0.00390625, 0.25, 1.0)","(-5.75, -9.75, -8.0, 12.75, 0.25, 16.0)"
11043200,37584,con_ro_st1_m    ,0,8,model   con_fsg1,568,36,8,10,32768,0,0,126,2,"[(128, 128, 128, 0), (128, 128, 128, 126)]","(0.501953125, 0.626953125, 0.873046875, 1.123046875)","(1.5, -1.0, -4.0, 6.5, 0.125, 4.0)"
11043200,37584,con_ro_st1_m    ,0,9,model   con_fgg1,568,36,20,33,32768,0,0,128,3,"[(119, 119, 119, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.00390625, 0.25, 1.25, 1.25)","(3.625, -1.0, -0.0, 10.0, 0.5630000233650208, 16.0)"
11043200,37584,con_ro_st1_m    ,0,10,model   con_frg1,568,36,8,10,32768,0,0,128,3,"[(128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.001953125, 0.25390625, 0.25, 1.75)","(1.75, -0.375, -12.0, 6.5, 0.5630000233650208, 8.0)"
11080784,30512,con_rosla_coa1_m,0,0,model   con_wi1 ,484,36,521,933,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.00390625, 1.25, 1.99609375)","(-20.0, -12.0, -20.0, 20.0, 8.0, 20.0)"
11080784,30512,con_rosla_coa1_m,0,1,model   con_frg1,484,36,85,153,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128)]","(0.375, 0.00390625, 1.125, 1.75)","(-20.0, 2.5, -20.0, 2.3929998874664307, 8.25, 4.98799991607666)"
11080784,30512,con_rosla_coa1_m,0,2,model   con_frg2,484,36,3,3,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.5078125, 0.75390625, 0.9921875, 0.99609375)","(-18.0, 4.5, -6.0, -16.0, 4.5, -4.0)"
11080784,30512,con_rosla_coa1_m,0,3,model   con_fsg1,484,36,42,65,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128)]","(0.501953125, 0.625, 0.998046875, 1.123046875)","(-20.0, 2.5, -20.0, 6.0, 8.25, 6.0)"
11080784,30512,con_rosla_coa1_m,0,4,model   con_wk1 ,484,36,51,81,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.25, 0.00390625, 1.75, 0.75)","(-20.0, -8.475000381469727, -16.0, 9.083000183105469, 7.5, 7.900000095367432)"
11080784,30512,con_rosla_coa1_m,0,5,model   con_frg2,484,36,5,5,32768,0,0,126,2,"[(119, 119, 119, 0), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.5078125, 0.25390625, 0.9921875, 0.74609375)","(-18.0, 3.5999999046325684, -8.0, -16.0, 4.5, -4.0)"
11080784,30512,con_rosla_coa1_m,0,6,model   con_wi1 ,484,36,50,89,32768,0,0,128,3,"[(119, 119, 119, 0), (119, 119, 119, 126), (119, 119, 119, 128), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128), (136, 136, 136, 0), (136, 136, 136, 126)]","(0.001953125, 0.5, 0.875, 1.99609375)","(-16.0, 1.850000023841858, -16.0, 6.429999828338623, 8.25, 3.7769999504089355)"
11080784,30512,con_rosla_coa1_m,0,7,model   con_fsg1,484,36,7,11,32768,0,0,126,2,"[(119, 119, 119, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.751953125, 0.751953125, 0.998046875, 0.998046875)","(-9.25, 5.5, -20.0, -6.0, 7.5, -16.0)"
11111296,28160,con_rosla_cob1_m,0,0,model   con_wi1 ,414,36,302,521,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128), (136, 136, 136, 255), (148, 148, 148, 128), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 0.998046875, 1.99609375)","(-20.0, -12.0, -20.0, 20.0, 3.5999999046325684, 20.0)"
11111296,28160,con_rosla_cob1_m,0,1,model   con_frg1,414,36,181,311,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.00390625, 1.125, 1.75)","(-20.0, -7.5, -16.0, 16.0, 4.5, 20.0)"
11111296,28160,con_rosla_cob1_m,0,2,model   con_frg2,414,36,19,26,0,0,128,255,2,"[(119, 119, 119, 128), (128, 128, 128, 128), (128, 128, 128, 255)]","(0.0078125, 0.00390625, 0.9921875, 0.99609375)","(-20.0, -0.75, -20.0, 4.0, 4.5, 20.0)"
11111296,28160,con_rosla_cob1_m,0,3,model   con_wk1 ,414,36,55,91,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128), (136, 136, 136, 255), (148, 148, 148, 128)]","(0.00390625, 0.00390625, 1.49609375, 1.0)","(-20.0, -10.5, -9.0, 11.0, 3.5999999046325684, 20.0)"
11111296,28160,con_rosla_cob1_m,0,4,model   con_fgg1,414,36,18,28,0,0,255,255,1,"[(128, 128, 128, 255), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.00390625, 0.00390625, 1.74609375, 1.24609375)","(-12.0, -6.25, -16.0, 4.0, 4.0, 4.0)"
11111296,28160,con_rosla_cob1_m,0,5,model   con_fsg1,414,36,82,123,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128), (136, 136, 136, 255), (148, 148, 148, 255)]","(0.001953125, 0.001953125, 0.998046875, 1.123046875)","(-20.0, -10.75, -20.0, 16.0, 4.5, 20.0)"
11111296,28160,con_rosla_cob1_m,0,6,model   con_wk2 ,414,36,14,18,0,0,128,255,2,"[(119, 119, 119, 128), (119, 119, 119, 255), (128, 128, 128, 128), (128, 128, 128, 255), (136, 136, 136, 128)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-20.0, -5.051000118255615, -0.31700000166893005, 5.218999862670898, 2.5, 20.0)"
11111296,28160,con_rosla_cob1_m,0,7,model   con_fgg1,414,36,4,4,32768,0,126,128,2,"[(128, 128, 128, 126), (128, 128, 128, 128)]","(0.00390625, 0.5, 0.5, 0.99609375)","(-12.0, 3.25, -3.5, -8.0, 4.0, -0.0)"
11111296,28160,con_rosla_cob1_m,0,8,model   con_frg1,414,36,8,12,32768,0,0,126,2,"[(128, 128, 128, 0), (128, 128, 128, 126), (136, 136, 136, 0)]","(0.625, 0.25, 0.875, 0.75)","(-12.0, -1.0, 8.0, -8.0, 2.25, 12.0)"
11111296,28160,con_rosla_cob1_m,0,9,model   con_wi1 ,414,36,24,39,32768,0,0,128,3,"[(119, 119, 119, 126), (119, 119, 119, 128), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.001953125, 0.63671875, 0.75, 1.75)","(-16.0, -0.5, -5.334000110626221, 6.0, 3.5, 16.0)"
11139456,31968,con_rosla_st1_m ,0,0,model   con_wi1 ,490,36,287,511,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.00390625, 1.998046875, 1.99609375)","(-20.0, -11.0, -20.0, 20.0, 7.5, 20.0)"
11139456,31968,con_rosla_st1_m ,0,1,model   con_fsg1,490,36,136,219,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.001953125, 0.998046875, 1.123046875)","(-16.0, -11.0, -20.0, 20.0, 8.25, 20.0)"
11139456,31968,con_rosla_st1_m ,0,2,model   con_frg1,490,36,149,229,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.001953125, 0.00390625, 1.123046875, 1.99609375)","(-16.0, -11.0, -20.0, 20.0, 8.25, 20.0)"
11139456,31968,con_rosla_st1_m ,0,3,model   con_fgg1,490,36,13,18,0,0,128,128,1,"[(128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.00390625, 0.00390625, 0.99609375, 0.75)","(-12.0, -4.855999946594238, -8.0, 4.5, 6.599999904632568, -4.0)"
11139456,31968,con_rosla_st1_m ,0,4,model   con_frg2,490,36,44,71,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.0078125, 0.00390625, 0.9921875, 1.25)","(-12.0, -10.402999877929688, -20.0, 20.0, 7.5, 16.0)"
11139456,31968,con_rosla_st1_m ,0,5,model   con_wk2 ,490,36,29,40,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.00390625, 0.0078125, 0.99609375, 0.9921875)","(-12.100000381469727, -9.199999809265137, -20.0, 11.0, 8.0, 20.0)"
11139456,31968,con_rosla_st1_m ,0,6,model   con_wk1 ,490,36,98,161,0,0,128,128,1,"[(119, 119, 119, 128), (128, 128, 128, 128), (136, 136, 136, 128), (148, 148, 148, 128)]","(0.00390625, 0.00390625, 1.99609375, 1.74609375)","(-11.0, -11.0, -20.0, 16.0, 7.5, 20.0)"
11139456,31968,con_rosla_st1_m ,0,7,model   con_wi1 ,490,36,26,41,32768,0,0,128,3,"[(119, 119, 119, 0), (119, 119, 119, 126), (119, 119, 119, 128), (128, 128, 128, 0), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.001953125, 0.5, 0.5, 1.0)","(-9.199999809265137, -4.849999904632568, -18.0, 10.0, 8.25, 16.0)"
11139456,31968,con_rosla_st1_m ,0,8,model   con_frg1,490,36,13,18,32768,0,126,128,2,"[(119, 119, 119, 128), (128, 128, 128, 126), (128, 128, 128, 128)]","(0.126953125, 0.00390625, 0.498046875, 1.49609375)","(-4.5, -0.0, 4.0, 4.0, 4.0, 16.0)"
11139456,31968,con_rosla_st1_m ,0,9,model   con_fgg1,490,36,9,15,32768,0,126,128,2,"[(128, 128, 128, 126), (128, 128, 128, 128)]","(0.00390625, 0.25390625, 0.99609375, 0.74609375)","(-2.25, 4.75, -16.0, 2.5, 8.25, -0.0)"
11171424,8288,con_taru_m      ,0,0,model   komono_2,144,36,206,365,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.0078125, 0.015625, 0.9921875, 0.609375)","(-0.651013970375061, -1.399999976158142, -0.6507869958877563, 0.651013970375061, -0.0, 0.6507869958877563)"
11179712,14144,con_w01_h       ,0,0,model   con_f01c,0,48,46,150,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.8203125, 0.6328125, 0.9921875, 0.99609375)","(-0.22236000001430511, -3.278520107269287, -0.19257000088691711, 0.22236000001430511, -2.4145801067352295, 0.19257000088691711)"
11179712,14144,con_w01_h       ,0,1,model   con_f01c,0,48,213,624,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.63671875, 0.41015625, 0.98828125, 0.99609375)","(-0.6880019903182983, -3.130460023880005, -0.7107750177383423, 0.6977260112762451, -0.0, 0.6225370168685913)"
11193856,6736,con_w01_l       ,0,0,model   con_f01c,130,36,28,73,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.8203125, 0.6328125, 0.99609375, 0.99609375)","(-0.22236000001430511, -3.278520107269287, -0.19257000088691711, 0.22236000001430511, -2.4145801067352295, 0.19257000088691711)"
11193856,6736,con_w01_l       ,0,1,model   con_f01c,130,36,135,277,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.63671875, 0.41015625, 0.98828125, 0.9921875)","(-0.6880019903182983, -3.278520107269287, -0.7107750177383423, 0.6977260112762451, -0.0, 0.6225370168685913)"
11200592,8448,con_w01_m       ,0,0,model   con_f01c,186,36,28,73,0,0,255,255,1,"[(128, 128, 128, 255)]","(0.8203125, 0.6328125, 0.99609375, 0.99609375)","(-0.22236000001430511, -3.278520107269287, -0.19257000088691711, 0.22236000001430511, -2.4145801067352295, 0.19257000088691711)"
11200592,8448,con_w01_m       ,0,1,model   con_f01c,186,36,175,415,8192,0,255,255,1,"[(128, 128, 128, 255)]","(0.63671875, 0.41015625, 0.98828125, 0.99609375)","(-0.6880019903182983, -3.278520107269287, -0.7107750177383423, 0.6977260112762451, -0.0, 0.6225370168685913)"
