object_name,material,super_flag,sub_flag,blend_flags,flags2,vert_stride,vert_count,index_count,map_refs
wi_hand27       ,model   t_win09d,64,412,32768,0,36,15,22,0
wi_hand27       ,model   t_win00d,64,412,32768,0,36,46,69,0
wi_hand27       ,model   t_win07d,64,412,32768,0,36,119,221,0
wi_hand26_2     ,model   t_win00d,64,46,0,0,36,61,91,0
wi_hand26_2     ,model   t_win09d,64,46,0,0,36,4,4,0
wi_hand26_2     ,model   t_win07d,64,46,0,0,36,8,10,0
wi_hand26_2     ,model   t_win07d,64,46,32768,0,36,4,4,0
wi_hand26_2     ,model   t_win00d,64,46,32768,0,36,6,9,0
wi_hand26_2     ,model   t_win09d,64,46,32768,0,36,8,10,0
wi_hand26_1     ,model   t_win00d,64,4,0,0,36,8,10,0
wi_hand26       ,model   t_win00d,64,451,0,0,36,298,491,0
wi_hand26       ,model   t_win07d,64,451,0,0,36,18,29,0
wi_hand26       ,model   t_win10d,64,451,0,0,36,18,22,0
wi_hand26       ,model   t_win09d,64,451,0,0,36,195,379,0
wi_hand26       ,model   t_win00d,64,451,32768,0,36,111,193,0
wi_hand26       ,model   t_win09d,64,451,32768,0,36,21,39,0
wi_hand26       ,model   t_win19d,64,451,32768,0,36,8,10,0
wi_hand26       ,model   t_win07d,64,451,32768,0,36,57,99,0
wi_hand26       ,model   t_win10d,64,451,32768,0,36,8,10,0
wi_hand25_1     ,model   t_win00d,64,12,0,0,36,23,34,0
wi_hand25       ,model   t_win00d,64,310,0,0,36,246,429,0
wi_hand25       ,model   t_win07d,64,310,0,0,36,36,55,0
wi_hand25       ,model   t_win09d,64,310,0,0,36,74,149,0
wi_hand25       ,model   t_win00d,64,310,32768,0,36,38,77,0
wi_hand25       ,model   t_win09d,64,310,32768,0,36,23,43,0
wi_hand25       ,model   t_win07d,64,310,32768,0,36,54,109,0
wi_hand24       ,model   t_win00d,64,98,0,0,36,101,165,1
wi_hand24       ,model   t_win07d,64,98,0,0,36,9,12,1
wi_hand24       ,model   t_win09d,64,98,0,0,36,30,55,1
wi_hand24       ,model   t_win00d,64,98,32768,0,36,15,25,1
wi_hand24       ,model   t_win07d,64,98,32768,0,36,12,25,1
wi_hand23       ,model   t_win00d,64,376,0,0,36,201,323,0
wi_hand23       ,model   t_win07d,64,376,0,0,36,90,157,0
wi_hand23       ,model   t_win09d,64,376,0,0,36,157,319,0
wi_hand23       ,model   t_win00d,64,376,32768,0,36,101,169,0
wi_hand23       ,model   t_win07d,64,376,32768,0,36,32,57,0
wi_hand23       ,model   t_win09d,64,376,32768,0,36,8,10,0
wi_hand22       ,model   t_win09d,64,171,0,0,36,59,125,0
wi_hand22       ,model   t_win07d,64,171,0,0,36,37,63,0
wi_hand22       ,model   t_win00d,64,171,0,0,36,123,205,0
wi_hand22       ,model   t_win00d,64,171,32768,0,36,43,71,0
wi_hand22       ,model   t_win09d,64,171,32768,0,36,16,22,0
wi_hand22       ,model   t_win07d,64,171,32768,0,36,12,16,0
wi_hand21       ,model   t_win07d,64,259,0,0,36,31,51,0
wi_hand21       ,model   t_win00d,64,259,0,0,36,223,373,0
wi_hand21       ,model   t_win09d,64,259,0,0,36,65,143,0
wi_hand21       ,model   t_win00d,64,259,32768,0,36,55,89,0
wi_hand21       ,model   t_win07d,64,259,32768,0,36,14,27,0
wi_hand21       ,model   t_win09d,64,259,32768,0,36,8,10,0
wi_hand20_1     ,model   t_win00d,64,4,0,0,36,8,10,0
wi_hand20       ,model   t_win00d,64,370,0,0,36,283,497,0
wi_hand20       ,model   t_win10d,64,370,0,0,36,49,73,0
wi_hand20       ,model   t_win19d,64,370,0,0,36,71,107,0
wi_hand20       ,model   t_win09d,64,370,0,0,36,94,151,0
wi_hand20       ,model   t_win07d,64,370,0,0,36,5,5,0
wi_hand20       ,model   t_win00d,64,370,32768,0,36,59,105,0
wi_hand20       ,model   t_win09d,64,370,32768,0,36,29,43,0
wi_hand20       ,model   t_win19d,64,370,32768,0,36,8,10,0
wi_hand20       ,model   t_win07d,64,370,32768,0,36,13,16,0
wi_hand19_1     ,model   t_win07d,64,66,0,0,36,14,21,0
wi_hand19_1     ,model   t_win00d,64,66,0,0,36,71,112,0
wi_hand19_1     ,model   t_win09d,64,66,0,0,36,16,20,0
wi_hand19_1     ,model   t_win09d,64,66,32768,0,36,12,16,0
wi_hand19_1     ,model   t_win00d,64,66,32768,0,36,8,10,0
wi_hand19_1     ,model   t_win07d,64,66,32768,0,36,4,4,0
wi_hand19       ,model   t_win00d,64,339,0,0,36,212,365,0
wi_hand19       ,model   t_win07d,64,339,0,0,36,61,119,0
wi_hand19       ,model   t_win09d,64,339,0,0,36,175,317,0
wi_hand19       ,model   t_win00d,64,339,32768,0,36,66,103,0
wi_hand19       ,model   t_win07d,64,339,32768,0,36,23,43,0
wi_hand19       ,model   t_win09d,64,339,32768,0,36,12,16,0
wi_hand18       ,model   t_win00d,64,240,0,0,36,156,253,0
wi_hand18       ,model   t_win09d,64,240,0,0,36,142,275,0
wi_hand18       ,model   t_win07d,64,240,0,0,36,29,43,0
wi_hand18       ,model   t_win09d,64,240,32768,0,36,4,4,0
wi_hand18       ,model   t_win07d,64,240,32768,0,36,22,45,0
wi_hand18       ,model   t_win00d,64,240,32768,0,36,48,81,0
wi_hand17_1     ,model   t_win07d,64,52,0,0,36,20,28,0
wi_hand17_1     ,model   t_win00d,64,52,0,0,36,28,40,0
wi_hand17_1     ,model   t_win29d,64,52,0,0,36,14,22,0
wi_hand17_1     ,model   t_win29d,64,52,32768,0,36,21,34,0
wi_hand17_1     ,model   t_win00d,64,52,32768,0,36,15,22,0
wi_hand17       ,model   t_win07d,64,262,0,0,36,115,181,0
wi_hand17       ,model   t_win00d,64,262,0,0,36,94,147,0
wi_hand17       ,model   t_win29d,64,262,0,0,36,8,10,0
wi_hand17       ,model   t_win09d,64,262,0,0,36,85,205,0
wi_hand17       ,model   t_win00d,64,262,32768,0,36,39,69,0
wi_hand17       ,model   t_win29d,64,262,32768,0,36,19,34,0
wi_hand17       ,model   t_win09d,64,262,32768,0,36,8,10,0
wi_hand17       ,model   t_win07d,64,262,32768,0,36,36,55,0
wi_hand16       ,model   t_win07d,64,459,0,0,36,63,133,0
wi_hand16       ,model   t_win00d,64,459,0,0,36,224,395,0
wi_hand16       ,model   t_win09d,64,459,0,0,36,182,387,0
wi_hand16       ,model   t_win07d,64,459,32768,0,36,48,71,0
wi_hand16       ,model   t_win00d,64,459,32768,0,36,160,301,0
wi_hand16       ,model   t_win09d,64,459,32768,0,36,36,52,0
wi_hand15_1     ,model   t_win00d,64,49,0,0,36,71,107,0
wi_hand15_1     ,model   t_win09d,64,49,0,0,36,8,13,0
wi_hand15_1     ,model   t_win00d,64,49,32768,0,36,12,16,0
wi_hand15       ,model   t_win00d,64,383,0,0,36,92,151,0
wi_hand15       ,model   t_win07d,64,383,0,0,36,60,107,0
wi_hand15       ,model   t_win09d,64,383,0,0,36,191,395,0
wi_hand15       ,model   t_win02d,64,383,0,0,36,12,23,0
wi_hand15       ,model   t_win00d,64,383,32768,0,36,134,231,0
wi_hand15       ,model   t_win09d,64,383,32768,0,36,24,45,0
wi_hand15       ,model   t_win02d,64,383,32768,0,36,7,11,0
wi_hand15       ,model   t_win07d,64,383,32768,0,36,51,89,0
wi_hand14_1     ,model   t_win00d,64,30,0,0,36,31,46,0
wi_hand14_1     ,model   t_win09d,64,30,0,0,36,9,12,0
wi_hand14_1     ,model   t_win00d,64,30,32768,0,36,8,10,0
wi_hand14_1     ,model   t_win09d,64,30,32768,0,36,11,17,0
wi_hand14       ,model   t_win00d,64,508,0,0,36,192,341,0
wi_hand14       ,model   t_win07d,64,508,0,0,36,95,171,0
wi_hand14       ,model   t_win10d,64,508,0,0,36,37,59,0
wi_hand14       ,model   t_win09d,64,508,0,0,36,189,377,0
wi_hand14       ,model   t_win00d,64,508,32768,0,36,142,245,0
wi_hand14       ,model   t_win09d,64,508,32768,0,36,111,189,0
wi_hand14       ,model   t_win07d,64,508,32768,0,36,27,53,0
wi_hand14       ,model   t_win10d,64,508,32768,0,36,11,15,0
wi_hand13_3     ,model   t_win09d,64,32,0,0,36,18,37,0
wi_hand13_3     ,model   t_win00d,64,32,0,0,36,12,25,0
wi_hand13_3     ,model   t_win07d,64,32,32768,0,36,10,17,0
wi_hand13_3     ,model   t_win00d,64,32,32768,0,36,4,4,0
wi_hand13_2     ,model   t_win09d,64,49,0,0,36,16,33,0
wi_hand13_2     ,model   t_win00d,64,49,0,0,36,44,87,0
wi_hand13_2     ,model   t_win00d,64,49,32768,0,36,12,21,0
wi_hand13_1     ,model   t_win00d,64,299,0,0,36,42,69,0
wi_hand13_1     ,model   t_win09d,64,299,0,0,36,174,329,0
wi_hand13_1     ,model   t_win07d,64,299,0,0,36,54,99,0
wi_hand13_1     ,model   t_win10d,64,299,0,0,36,28,38,0
wi_hand13_1     ,model   t_win19d,64,299,0,0,36,16,22,0
wi_hand13_1     ,model   t_win07d,64,299,32768,0,36,54,89,0
wi_hand13_1     ,model   t_win09d,64,299,32768,0,36,32,63,0
wi_hand13_1     ,model   t_win00d,64,299,32768,0,36,36,57,0
wi_hand13_1     ,model   t_win10d,64,299,32768,0,36,14,23,0
wi_hand13       ,model   t_win00d,64,153,0,0,36,76,135,0
wi_hand13       ,model   t_win09d,64,153,0,0,36,101,193,0
wi_hand13       ,model   t_win07d,64,153,32768,0,36,32,47,0
wi_hand13       ,model   t_win00d,64,153,32768,0,36,24,37,0
wi_hand12       ,model   t_win00d,64,377,0,0,36,281,485,0
wi_hand12       ,model   t_win07d,64,377,0,0,36,35,60,0
wi_hand12       ,model   t_win09d,64,377,0,0,36,136,261,0
wi_hand12       ,model   t_win00d,64,377,32768,0,36,96,169,0
wi_hand12       ,model   t_win07d,64,377,32768,0,36,55,87,0
wi_hand11       ,model   t_win00d,64,308,0,0,36,155,259,0
wi_hand11       ,model   t_win07d,64,308,0,0,36,56,95,0
wi_hand11       ,model   t_win09d,64,308,0,0,36,166,317,0
wi_hand11       ,model   t_win00d,64,308,32768,0,36,77,127,0
wi_hand11       ,model   t_win07d,64,308,32768,0,36,30,61,0
wi_hand11       ,model   t_win09d,64,308,32768,0,36,4,4,0
wi_hand10       ,model   t_win00d,64,264,0,0,36,115,170,0
wi_hand10       ,model   t_win07d,64,264,0,0,36,45,74,0
wi_hand10       ,model   t_win09d,64,264,0,0,36,150,227,0
wi_hand10       ,model   t_win07d,64,264,32768,0,36,46,56,0
wi_hand10       ,model   t_win00d,64,264,32768,0,36,12,14,0
wi_hand10       ,model   t_win09d,64,264,32768,0,36,3,3,0
wi_hand09       ,model   t_win00d,64,295,0,0,36,198,359,0
wi_hand09       ,model   t_win07d,64,295,0,0,36,81,141,0
wi_hand09       ,model   t_win09d,64,295,0,0,36,73,151,0
wi_hand09       ,model   t_win00d,64,295,32768,0,36,30,47,0
wi_hand09       ,model   t_win07d,64,295,32768,0,36,61,105,0
wi_hand08       ,model   t_win07d,64,251,0,0,36,66,109,0
wi_hand08       ,model   t_win00d,64,251,0,0,36,130,203,0
wi_hand08       ,model   t_win09d,64,251,0,0,36,109,201,0
wi_hand08       ,model   t_win07d,64,251,32768,0,36,35,55,0
wi_hand08       ,model   t_win00d,64,251,32768,0,36,62,93,0
wi_hand08       ,model   t_win09d,64,251,32768,0,36,4,4,0
wi_hand07       ,model   t_win07d,64,356,0,0,36,72,145,0
wi_hand07       ,model   t_win09d,64,356,0,0,36,185,375,0
wi_hand07       ,model   t_win00d,64,356,0,0,36,74,127,0
wi_hand07       ,model   t_win02d,64,356,0,0,36,10,13,0
wi_hand07       ,model   t_win00d,64,356,32768,0,36,86,145,0
wi_hand07       ,model   t_win09d,64,356,32768,0,36,42,65,0
wi_hand07       ,model   t_win07d,64,356,32768,0,36,68,137,0
wi_hand06       ,model   t_win00d,64,487,0,0,36,301,511,0
wi_hand06       ,model   t_win07d,64,487,0,0,36,49,75,0
wi_hand06       ,model   t_win09d,64,487,0,0,36,216,433,0
wi_hand06       ,model   t_win00d,64,487,32768,0,36,135,221,0
wi_hand06       ,model   t_win07d,64,487,32768,0,36,39,61,0
wi_hand06       ,model   t_win09d,64,487,32768,0,36,17,29,0
wi_hand05       ,model   t_win00d,64,506,0,0,36,261,473,0
wi_hand05       ,model   t_win07d,64,506,0,0,36,84,145,0
wi_hand05       ,model   t_win09d,64,506,0,0,36,197,409,0
wi_hand05       ,model   t_win10d,64,506,0,0,36,8,10,0
wi_hand05       ,model   t_win00d,64,506,32768,0,36,81,135,0
wi_hand05       ,model   t_win07d,64,506,32768,0,36,72,135,0
wi_hand05       ,model   t_win09d,64,506,32768,0,36,74,133,0
wi_hand05       ,model   t_win10d,64,506,32768,0,36,12,21,0
wi_hand04       ,model   t_win00d,64,311,0,0,36,276,483,0
wi_hand04       ,model   t_win07d,64,311,0,0,36,41,79,0
wi_hand04       ,model   t_win09d,64,311,0,0,36,89,145,0
wi_hand04       ,model   t_win00d,64,311,32768,0,36,51,83,0
wi_hand04       ,model   t_win07d,64,311,32768,0,36,43,69,0
wi_hand03       ,model   t_win00d,64,172,0,0,36,105,170,0
wi_hand03       ,model   t_win07d,64,172,0,0,36,18,28,0
wi_hand03       ,model   t_win09d,64,172,0,0,36,83,165,0
wi_hand03       ,model   t_win09d,64,172,32768,0,36,5,5,0
wi_hand03       ,model   t_win07d,64,172,32768,0,36,14,18,0
wi_hand03       ,model   t_win00d,64,172,32768,0,36,32,51,0
wi_hand02       ,model   t_win00d,64,257,0,0,36,141,231,0
wi_hand02       ,model   t_win07d,64,257,0,0,36,60,105,0
wi_hand02       ,model   t_win09d,64,257,0,0,36,107,185,0
wi_hand02       ,model   t_win07d,64,257,32768,0,36,76,121,0
wi_hand02       ,model   t_win00d,64,257,32768,0,36,22,30,0
wi_hand01       ,model   t_win00d,64,221,0,0,36,143,219,0
wi_hand01       ,model   t_win07d,64,221,0,0,36,57,95,0
wi_hand01       ,model   t_win09d,64,221,0,0,36,78,139,0
wi_hand01       ,model   t_win00d,64,221,32768,0,36,37,57,0
wi_hand01       ,model   t_win07d,64,221,32768,0,36,29,51,0
wi_hand01       ,model   t_win09d,64,221,32768,0,36,8,10,0
wi_hand00       ,model   t_win00d,64,74,0,0,36,104,167,1
wi_hand00       ,model   t_win07d,64,74,0,0,36,4,4,1
wi_hand00       ,model   t_win09d,64,74,0,0,36,14,23,1
wi_hand00       ,model   t_win00d,64,74,32768,0,36,6,9,1
wi_hand00       ,model   t_win09d,64,74,32768,0,36,10,17,1
wi_ha_saku5     ,model   t_win28d,64,84,0,0,36,128,181,0
wi_ha_saku4_1   ,model   t_win23d,64,24,0,0,36,24,38,0
wi_ha_saku4     ,model   t_win28d,64,176,0,0,36,253,395,0
wi_ha_saku3     ,model   t_win27d,64,180,0,0,36,56,82,0
wi_ha_saku3     ,model   t_win22d,64,180,0,0,36,253,465,0
wi_ha_saku2     ,model   t_win22d,64,156,0,0,36,121,237,0
wi_ha_saku2     ,model   t_win21d,64,156,0,0,36,136,251,0
wi_ha_saku      ,model   t_win22d,64,400,0,0,36,410,911,0
wi_ha_saku      ,model   t_win27d,64,400,0,0,36,222,326,0
wi_ha_door      ,model   t_win22d,64,56,0,0,36,38,78,0
wi_ha_door      ,model   t_win25d,64,56,0,0,36,24,43,0
wi_h_yatai      ,model   t_win23d,64,478,0,0,36,157,259,0
wi_h_yatai      ,model   t_win28d,64,478,0,0,36,240,445,0
wi_h_yatai      ,model   t_win13d,64,478,0,0,36,129,248,0
wi_h_yatai      ,model   t_win22d,64,478,0,0,36,38,57,0
wi_h_yatai      ,model   t_win25d,64,478,0,0,36,88,145,0
wi_h_yatai      ,model   t_win16d,64,478,32768,0,36,6,6,0
wi_h_tentka     ,model   t_win23d,64,48,0,0,36,62,105,0
wi_h_tent04     ,model   t_win13d,64,28,8192,0,36,32,58,0
wi_h_tent03     ,model   t_win13d,64,40,8192,0,36,50,99,0
wi_h_tent02     ,model   t_win13d,64,20,0,0,36,24,45,0
wi_h_tent01     ,model   t_win13d,64,360,0,0,36,216,605,0
wi_h_tent01     ,model   t_win13d,64,360,8192,0,36,60,70,0
wi_h_tent00     ,model   t_win28d,64,1057,0,0,36,1455,2931,0
wi_h_tent00     ,model   t_win12d,64,1057,0,0,36,69,139,0
wi_h_tent00     ,model   t_win03d,64,1057,0,0,36,28,47,0
wi_h_ryoji01l   ,model   t_win01d,64,359,0,0,36,453,801,0
wi_h_ryoji01l   ,model   t_win02d,64,359,0,0,36,90,145,0
wi_h_ryoji01l   ,model   t_win01d,64,359,32768,0,36,6,6,0
wi_h_ryoji01h   ,model   t_win01d,64,773,0,0,36,764,1497,0
wi_h_ryoji01h   ,model   t_win02d,64,773,0,0,36,126,185,0
wi_h_ryoji01h   ,model   t_win01d,64,773,32768,0,36,92,171,0
wi_h_ryoji00l   ,model   t_win02d,64,474,0,0,36,344,527,0
wi_h_ryoji00l   ,model   t_win01d,64,474,0,0,36,362,683,0
wi_h_ryoji00h   ,model   t_win01d,64,1104,0,0,36,707,1441,1
wi_h_ryoji00h   ,model   t_win02d,64,1104,0,0,36,499,963,1
wi_h_ryoji00h   ,model   t_win01d,64,1104,32768,0,36,132,263,1
wi_h_ryoji00h   ,model   t_win02d,64,1104,32768,0,36,4,4,1
wi_h_myroom04   ,model   t_win06d,64,1360,0,0,36,1237,2663,0
wi_h_myroom04   ,model   t_win02d,64,1360,0,0,36,111,170,0
wi_h_myroom04   ,model   t_win01d,64,1360,0,0,36,60,129,0
wi_h_myroom03   ,model   t_win05d,64,174,0,0,36,266,463,0
wi_h_myroom01   ,model   t_win05d,64,666,0,0,36,876,1587,0
wi_h_myroom00_2 ,model   t_win05d,64,856,0,0,36,399,1025,0
wi_h_myroom00_2 ,model   t_win01d,64,856,0,0,36,260,541,0
wi_h_myroom00_2 ,model   t_win02d,64,856,0,0,36,88,161,0
wi_h_myroom00_2 ,model   t_win05d,64,856,32768,0,36,30,45,0
wi_h_myroom00_2 ,model   t_win01d,64,856,32768,0,36,134,237,0
wi_h_myroom00_1 ,model   t_win06d,64,60,0,0,36,68,137,0
wi_h_myroom00_1 ,model   t_win01d,64,60,0,0,36,4,4,0
wi_h_myroom00   ,model   t_win01d,64,586,0,0,36,173,305,1
wi_h_myroom00   ,model   t_win02d,64,586,0,0,36,132,217,1
wi_h_myroom00   ,model   t_win06d,64,586,0,0,36,12,17,1
wi_h_myroom00   ,model   t_win05d,64,586,0,0,36,429,725,1
wi_h_myroom00   ,model   t_win01d,64,586,32768,0,36,130,205,1
wi_h_myroom00   ,model   t_win05d,64,586,32768,0,36,20,28,1
wi_h_in00_2     ,model   t_win01d,64,200,0,0,36,166,367,0
wi_h_in00_2     ,model   t_win02d,64,200,0,0,36,65,115,0
wi_h_in00_2     ,model   t_win21d,64,200,0,0,36,14,31,0
wi_h_in00_2     ,model   t_win02d,64,200,32768,0,36,22,34,0
wi_h_in00_1     ,model   t_win01d,64,198,0,0,36,179,403,0
wi_h_in00_1     ,model   t_win21d,64,198,0,0,36,14,37,0
wi_h_in00_1     ,model   t_win02d,64,198,0,0,36,65,119,0
wi_h_in00_1     ,model   t_win02d,64,198,32768,0,36,17,29,0
wi_h_in00       ,model   t_win02d,64,2826,0,0,36,1293,2537,0
wi_h_in00       ,model   t_win01d,64,2826,0,0,36,1416,3013,0
wi_h_in00       ,model   t_win21d,64,2826,0,0,36,28,30,0
wi_h_in00       ,model   t_win03d,64,2826,0,0,36,409,745,0
wi_h_in00       ,model   t_win02d,64,2826,32768,0,36,383,685,0
wi_h_in00       ,model   t_win01d,64,2826,32768,0,36,38,77,0
wi_h_gate03     ,model   t_win21d,64,1186,0,0,36,1069,1949,0
wi_h_gate03     ,model   t_win17d,64,1186,0,0,36,321,581,0
wi_h_gate03     ,model   t_win02d,64,1186,0,0,36,152,285,0
wi_h_gate03     ,model   t_win01d,64,1186,0,0,36,28,49,0
wi_h_gate03     ,model   t_win00d,64,1186,32768,0,36,10,13,0
wi_h_gate03     ,model   t_win02d,64,1186,32768,0,36,18,26,0
wi_h_gate02     ,model   t_win21d,64,181,0,0,36,203,427,0
wi_h_gate02     ,model   t_win01d,64,181,0,0,36,12,25,0
wi_h_gate02     ,model   t_win21d,64,181,32768,0,36,29,61,0
wi_h_gate01     ,model   t_win01d,64,12,0,0,36,8,10,0
wi_h_gate01     ,model   t_win21d,64,12,0,0,36,9,19,0
wi_h_gate00     ,model   t_win01d,64,387,0,0,36,188,333,0
wi_h_gate00     ,model   t_win21d,64,387,0,0,36,51,95,0
wi_h_gate00     ,model   t_win02d,64,387,0,0,36,206,429,0
wi_h_auc02l     ,model   t_win08d,64,383,0,0,36,311,511,0
wi_h_auc02l     ,model   t_win01d,64,383,0,0,36,129,277,0
wi_h_auc02l     ,model   t_win02d,64,383,0,0,36,153,313,0
wi_h_auc02h     ,model   t_win02d,64,670,0,0,36,230,491,0
wi_h_auc02h     ,model   t_win08d,64,670,0,0,36,435,857,0
wi_h_auc02h     ,model   t_win01d,64,670,0,0,36,159,367,0
wi_h_auc02h     ,model   t_win01d,64,670,32768,0,36,60,105,0
wi_h_auc02h     ,model   t_win00d,64,670,32768,0,36,24,34,0
wi_h_auc02h     ,model   t_win02d,64,670,32768,0,36,12,14,0
wi_h_auc01l     ,model   t_win08d,64,250,0,0,36,128,199,0
wi_h_auc01l     ,model   t_win02d,64,250,0,0,36,153,335,0
wi_h_auc01l     ,model   t_win01d,64,250,0,0,36,92,195,0
wi_h_auc01h     ,model   t_win02d,64,583,0,0,36,205,419,0
wi_h_auc01h     ,model   t_win08d,64,583,0,0,36,158,277,0
wi_h_auc01h     ,model   t_win01d,64,583,0,0,36,368,581,0
wi_h_auc01h     ,model   t_win00d,64,583,32768,0,36,19,43,0
wi_h_auc01h     ,model   t_win02d,64,583,32768,0,36,60,111,0
wi_h_auc01h     ,model   t_win01d,64,583,32768,0,36,4,4,0
wi_h_auc00l     ,model   t_win02d,64,265,0,0,36,112,219,0
wi_h_auc00l     ,model   t_win01d,64,265,0,0,36,109,233,0
wi_h_auc00l     ,model   t_win08d,64,265,0,0,36,165,269,0
wi_h_auc00h     ,model   t_win08d,64,461,0,0,36,232,475,0
wi_h_auc00h     ,model   t_win02d,64,461,0,0,36,165,345,0
wi_h_auc00h     ,model   t_win01d,64,461,0,0,36,133,299,0
wi_h_auc00h     ,model   t_win01d,64,461,32768,0,36,22,34,0
wi_h_auc00h     ,model   t_win02d,64,461,32768,0,36,8,10,0
wi_h_auc00h     ,model   t_win00d,64,461,32768,0,36,20,31,0
wi_h_auc_kanb   ,model   t_win08d,64,60,0,0,36,74,149,1
wi_h_auc_dai    ,model   t_win08d,64,87,0,0,36,94,165,0
wi_h_auc_cou    ,model   t_win08d,64,138,0,0,36,201,355,0
wi_g_yane       ,model   t_win22d,64,388,0,0,36,80,118,0
wi_g_yane       ,model   t_win20d,64,388,0,0,36,420,837,0
wi_g_yane       ,model   t_win20d,64,388,32768,0,36,72,159,0
wi_g_mado_1     ,model   t_win28d,64,68,0,0,36,144,225,0
wi_g_mado       ,model   t_win23d,64,352,0,0,36,96,142,0
wi_g_mado       ,model   t_win28d,64,352,0,0,36,624,981,0
wi_g_mado       ,model   t_win20d,64,352,32768,0,36,16,22,0
wi_g_k_zatu     ,model   t_win14d,64,146,0,0,36,230,391,0
wi_g_k_zatu     ,model   t_win16d,64,146,32768,0,36,4,4,0
wi_g_k_ori1     ,model   t_win14d,64,154,0,0,36,230,391,0
wi_g_k_ori1     ,model   t_win11d,64,154,32768,0,36,12,19,0
wi_g_k_ori1     ,model   t_win16d,64,154,32768,0,36,4,4,0
wi_g_k_ori0     ,model   t_win14d,64,154,0,0,36,230,391,0
wi_g_k_ori0     ,model   t_win11d,64,154,32768,0,36,12,19,0
wi_g_k_ori0     ,model   t_win16d,64,154,32768,0,36,4,4,0
wi_g_k_hone     ,model   t_win14d,64,154,0,0,36,230,391,0
wi_g_k_hone     ,model   t_win11d,64,154,32768,0,36,12,19,0
wi_g_k_hone     ,model   t_win16d,64,154,32768,0,36,4,4,0
wi_g_ita_1      ,model   t_win22d,64,8,0,0,36,14,23,0
wi_g_ita        ,model   t_win22d,64,48,0,0,36,89,134,0
wi_g_hisasi     ,model   t_win22d,64,112,0,0,36,85,157,1
wi_g_hisasi     ,model   t_win28d,64,112,0,0,36,74,102,1
wi_g_hisasi     ,model   t_win20d,64,112,32768,0,36,18,39,1
wi_g_hata       ,model   t_win12d,64,172,0,0,36,112,222,0
wi_g_hata       ,model   t_win14d,64,172,0,0,36,32,53,0
wi_g_hata       ,model   t_win03d,64,172,0,0,36,44,73,0
wi_g_hasira_1   ,model   t_win28d,64,102,0,0,36,141,239,0
wi_g_hasira_1   ,model   t_win14d,64,102,0,0,36,8,13,0
wi_g_hasira     ,model   t_win28d,64,90,0,0,36,152,295,1
wi_g_body_1     ,model   t_win27d,64,39,0,0,36,48,83,1
wi_g_body_1     ,model   t_win22d,64,39,0,0,36,19,35,1
wi_g_body       ,model   t_win22d,64,212,0,0,36,141,257,0
wi_g_body       ,model   t_win27d,64,212,0,0,36,179,275,0
wi_fountain01   ,model   t_win26d,64,594,0,0,36,857,1345,0
wi_fountain01   ,model   t_win10d,64,594,0,0,36,13,29,0
wi_fountain01   ,model   t_win17d,64,594,0,0,36,4,4,0
wi_fountain00   ,model   t_win26d,64,1008,0,0,36,1148,2011,0
wi_fountain00   ,model   t_win17d,64,1008,0,0,36,110,213,0
wi_fountain00   ,model   t_win10d,64,1008,0,0,36,12,14,0
wi_d_ryof1_2    ,model   t_win18d,64,24,4096,0,36,38,77,0
wi_d_ryof1      ,model   t_win18d,64,24,0,0,36,31,57,0
wi_d_ryof1      ,model   t_win18d,64,24,4096,0,36,7,17,0
wi_d_in2f       ,model   t_win18d,64,92,0,0,36,106,153,1
wi_d_in2f       ,model   t_win25d,64,92,0,0,36,28,45,1
wi_d_in1f       ,model   t_win18d,64,92,0,0,36,61,93,0
wi_d_in1f       ,model   t_win25d,64,92,0,0,36,14,21,0
wi_d_in1f       ,model   t_win18d,64,92,4096,0,36,41,55,0
wi_d_in1f       ,model   t_win25d,64,92,4096,0,36,14,21,0
wi_d_gild       ,model   t_win18d,64,44,0,0,36,44,64,0
wi_d_gild       ,model   t_win18d,64,44,4096,0,36,28,40,0
wi_d_gate       ,model   t_win18d,64,12,0,0,36,24,34,0
wi_d_choco      ,model   t_win18d,64,56,0,0,36,29,63,0
wi_d_choco      ,model   t_win25d,64,56,0,0,36,12,17,0
wi_d_choco      ,model   t_win18d,64,56,4096,0,36,12,28,0
wi_d_choco      ,model   t_win25d,64,56,4096,0,36,12,17,0
wi_c_yane01     ,model   t_win12d,64,416,0,0,36,288,446,0
wi_c_yane01     ,model   t_win14d,64,416,0,0,36,80,118,0
wi_c_yane01     ,model   t_win03d,64,416,0,0,36,44,73,0
wi_c_yane01     ,model   t_win23d,64,416,0,0,36,100,217,0
wi_c_yane00     ,model   t_win20d,64,828,0,0,36,850,1749,0
wi_c_yane00     ,model   t_win28d,64,828,0,0,36,130,201,0
wi_c_yane00     ,model   t_win22d,64,828,0,0,36,52,107,0
wi_c_scoop2     ,model   t_win23d,64,51,0,0,36,56,123,1
wi_c_scoop1     ,model   t_win23d,64,102,0,0,36,121,243,0
wi_c_saku       ,model   t_win28d,64,34,0,0,36,68,100,0
wi_c_mado_1     ,model   t_win08d,64,88,0,0,36,78,125,0
wi_c_mado_1     ,model   t_win28d,64,88,0,0,36,72,111,0
wi_c_mado       ,model   t_win28d,64,226,0,0,36,348,543,0
wi_c_mado       ,model   t_win23d,64,226,0,0,36,120,178,0
wi_c_koya_1     ,model   t_win03d,64,528,0,0,36,80,189,0
