chunk_offset,chunk_size,object_name,super_index,sub_index,material,sub_flag,vert_stride,vert_count,index_count,blend_flags,flags2,alpha_min,alpha_max,alpha_unique,color_samples,uv_bounds,bounds
4017888,47680,d_x02z04        ,0,0,model   sel_fg1 ,978,36,57,121,0,0,128,128,1,"[(51, 51, 51, 128), (77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-16.991600036621094, -10.832599639892578, -20.0, 16.0, -10.195799827575684, -1.1974400281906128)"
4017888,47680,d_x02z04        ,0,1,model   sel_kai ,978,36,101,185,0,0,128,128,1,"[(102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.99609375)","(8.0, -10.70680046081543, -20.0, 20.0, -7.891910076141357, -8.0)"
4017888,47680,d_x02z04        ,0,2,model   sel_wl2 ,978,36,264,461,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.001953125, 0.00390625, 1.25, 0.75)","(-29.14419937133789, -22.5585994720459, -20.0, 20.0, -13.380399703979492, 23.519100189208984)"
4017888,47680,d_x02z04        ,0,3,model   sel_wl1 ,978,36,338,707,0,0,128,128,1,"[(89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.125)","(-23.264799118041992, -21.183799743652344, -20.0, 20.0, -7.891910076141357, 10.60260009765625)"
4017888,47680,d_x02z04        ,0,4,model   sel_fg1 ,978,36,91,171,32768,0,126,126,1,"[(51, 51, 51, 126), (77, 77, 77, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-18.0, -12.558600425720215, -20.0, 20.0, -8.425239562988281, -4.0)"
4017888,47680,d_x02z04        ,0,5,model   sel_wl2 ,978,36,148,285,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.99609375)","(-23.633100509643555, -21.576400756835938, -20.0, 20.0, -12.085599899291992, 9.758520126342773)"
4017888,47680,d_x02z04        ,0,6,model   sel_wl1 ,978,36,118,229,32768,0,126,126,1,"[(102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.0, 0.998046875, 1.0)","(-21.44729995727539, -20.2677001953125, -18.0, 20.0, -10.558600425720215, 10.60260009765625)"
4017888,47680,d_x02z04        ,0,7,model   sel_kai ,978,36,71,137,32768,0,0,126,2,"[(102, 102, 102, 126), (115, 115, 115, 0), (115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.6875)","(-4.0, -10.634599685668945, -18.29509925842285, 19.73819923400879, -8.158570289611816, -4.214990139007568)"
4065568,2928,d_x02z04p       ,0,0,model   sel_fg1 ,43,36,33,55,0,0,128,128,1,"[(51, 51, 51, 128), (77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 0.998046875, 1.0)","(-8.0, -10.789600372314453, -20.0, 8.0, -10.558600425720215, -8.0)"
4065568,2928,d_x02z04p       ,0,1,model   sel_kai ,43,36,8,10,0,0,128,128,1,"[(51, 51, 51, 128), (77, 77, 77, 128), (102, 102, 102, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.49609375)","(-4.0, -10.558600425720215, -20.0, 4.0, -10.558600425720215, -16.0)"
4065568,2928,d_x02z04p       ,0,2,model   sel_fg1 ,43,36,17,24,32768,0,126,126,1,"[(51, 51, 51, 126), (77, 77, 77, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 0.5, 0.5)","(-8.0, -10.785200119018555, -20.0, 4.0, -10.558600425720215, -8.0)"
4065568,2928,d_x02z04p       ,0,3,model   sel_kai ,43,36,6,6,32768,0,126,126,1,"[(51, 51, 51, 126), (89, 89, 89, 126), (102, 102, 102, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.453125)","(-4.0, -10.558600425720215, -16.0, 4.0, -10.558600425720215, -12.0)"
4065568,2928,d_x02z04p       ,0,4,model   sel_wl1 ,43,36,5,5,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.04296875, 0.5, 0.49609375)","(4.0, -10.789600372314453, -12.0, 8.0, -10.558600425720215, -8.0)"
4068496,63968,d_x03z03        ,0,0,model   sel_kai ,1219,36,278,463,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.5, 0.99609375)","(-24.0, -10.212200164794922, -12.0, 20.0, -0.5750060081481934, 20.0)"
4068496,63968,d_x03z03        ,0,1,model   sel_fg1 ,1219,36,237,449,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-24.858800888061523, -6.558579921722412, -15.789400100708008, 20.0, -0.5177339911460876, 20.0)"
4068496,63968,d_x03z03        ,0,2,model   sel_wl1 ,1219,36,361,769,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.75, 1.0)","(-24.858800888061523, -10.212200164794922, -16.417999267578125, 18.632299423217773, 1.0414199829101562, 20.0)"
4068496,63968,d_x03z03        ,0,3,model   sel_fg1 ,1219,36,337,615,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (77, 77, 77, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-24.858800888061523, -6.558579921722412, -12.165900230407715, 20.0, -0.5750060081481934, 20.0)"
4068496,63968,d_x03z03        ,0,4,model   sel_kai ,1219,36,368,669,32768,0,0,126,2,"[(64, 64, 64, 126), (77, 77, 77, 0), (77, 77, 77, 126), (89, 89, 89, 0), (89, 89, 89, 126), (102, 102, 102, 0), (102, 102, 102, 126), (115, 115, 115, 0)]","(0.0, 0.0, 1.5, 0.6875)","(-24.0, -10.212200164794922, -12.767399787902832, 20.0, 1.0414199829101562, 20.0)"
4068496,63968,d_x03z03        ,0,5,model   sel_wl1 ,1219,36,15,21,32768,0,126,126,1,"[(89, 89, 89, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.25, 0.748046875, 0.75)","(-21.50029945373535, -10.212200164794922, -15.789400100708008, 0.0, -0.5177339911460876, 16.29840087890625)"
4068496,63968,d_x03z03        ,0,6,model   sel_wl2 ,1219,36,6,11,32768,0,126,126,1,"[(77, 77, 77, 126), (102, 102, 102, 126)]","(0.25, 0.25, 0.5, 0.49609375)","(2.0, -5.9647297859191895, 8.435500144958496, 6.0, -4.264170169830322, 9.556139945983887)"
4132464,82800,d_x03z04        ,0,0,model   sel_kai ,1641,36,400,603,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 1.0)","(-20.0, -10.842399597167969, -20.0, 20.0, -4.6919097900390625, 8.025629997253418)"
4132464,82800,d_x03z04        ,0,1,model   sel_fg1 ,1641,36,106,219,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.5, 1.0)","(-13.75160026550293, -10.945500373840332, -20.0, 20.0, -6.439700126647949, 8.025629997253418)"
4132464,82800,d_x03z04        ,0,2,model   sel_wl2 ,1641,36,184,295,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-20.0, -22.27910041809082, -5.147079944610596, 20.0, -13.280599594116211, 31.49209976196289)"
4132464,82800,d_x03z04        ,0,3,model   sel_wl1 ,1641,36,429,1037,0,0,128,128,1,"[(89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 2.0, 1.5)","(-20.0, -20.332599639892578, -20.0, 20.0, -4.6919097900390625, 18.88170051574707)"
4132464,82800,d_x03z04        ,0,4,                ,1641,36,4,4,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.38671875, 0.0, 1.08984375, 0.05859375)","(-16.998300552368164, -14.037500381469727, -2.8508501052856445, -13.278900146484375, -13.779600143432617, 1.2010899782180786)"
4132464,82800,d_x03z04        ,0,5,model   sel_fg1 ,1641,36,317,579,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-19.442399978637695, -12.558600425720215, -20.0, 20.0, -5.225240230560303, 8.935290336608887)"
4132464,82800,d_x03z04        ,0,6,model   sel_kai ,1641,36,337,625,32768,0,0,126,2,"[(51, 51, 51, 126), (64, 64, 64, 0), (64, 64, 64, 126), (89, 89, 89, 0), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 0)]","(0.0, 0.00390625, 1.7109375, 0.6875)","(-19.442399978637695, -12.558600425720215, -20.0, 20.0, -5.225240230560303, 8.935290336608887)"
4132464,82800,d_x03z04        ,0,7,model   sel_wl1 ,1641,36,131,249,32768,0,126,126,1,"[(64, 64, 64, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.0, 1.5, 0.97265625)","(-20.0, -17.874799728393555, -20.0, 16.0, -4.6919097900390625, 18.88170051574707)"
4132464,82800,d_x03z04        ,0,8,model   sel_wl2 ,1641,36,165,303,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.99609375)","(-20.0, -22.01569938659668, -3.0690300464630127, 20.0, -12.558600425720215, 20.397600173950195)"
4215264,3984,d_x03z04p       ,0,0,model   sel_fg1 ,58,36,35,65,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-8.0, -6.558579921722412, -20.0, 4.0, -6.283669948577881, -4.0)"
4215264,3984,d_x03z04p       ,0,1,model   sel_kai ,58,36,11,19,0,0,128,128,1,"[(64, 64, 64, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.49609375)","(-4.0, -6.558579921722412, -16.0, 0.0, -6.558579921722412, -4.0)"
4215264,3984,d_x03z04p       ,0,2,model   sel_kai ,58,36,19,26,32768,0,0,126,2,"[(51, 51, 51, 0), (64, 64, 64, 0), (64, 64, 64, 126), (115, 115, 115, 0), (115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.5)","(-8.0, -6.558579921722412, -20.0, 4.0, -6.283669948577881, -4.0)"
4215264,3984,d_x03z04p       ,0,3,model   sel_fg1 ,58,36,24,36,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 0.5)","(-8.0, -6.558579921722412, -20.0, 4.0, -6.558579921722412, -4.0)"
4215264,3984,d_x03z04p       ,0,4,model   sel_wl1 ,58,36,6,11,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.0625, 0.50390625, 0.5)","(-8.0, -6.558579921722412, -8.0, -4.0, -6.558579921722412, -4.0)"
4219248,17600,d_x04z02        ,0,0,model   sel_kai ,347,36,77,143,0,0,128,128,1,"[(102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 0.5)","(-7.09414005279541, -2.6010000705718994, 8.29539966583252, 16.0, -1.3286499977111816, 20.0)"
4219248,17600,d_x04z02        ,0,1,model   sel_fg1 ,347,36,42,71,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.0, 0.0, 0.998046875, 1.0)","(-4.0, -2.558579921722412, 8.156450271606445, 20.0, -2.425379991531372, 20.0)"
4219248,17600,d_x04z02        ,0,2,model   sel_wl1 ,347,36,152,273,0,0,128,128,1,"[(102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.25, 1.0, 1.0)","(-8.61575984954834, -2.6010000705718994, 6.624390125274658, 20.0, 1.0414199829101562, 20.0)"
4219248,17600,d_x04z02        ,0,3,model   sel_wl1 ,347,36,21,33,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.25, 0.75, 0.75)","(0.0, -2.558579921722412, 6.624390125274658, 8.0, 1.0414199829101562, 14.0)"
4219248,17600,d_x04z02        ,0,4,model   sel_fg1 ,347,36,52,97,32768,0,126,126,1,"[(102, 102, 102, 126), (128, 128, 128, 126)]","(0.0, 0.0, 0.75, 1.0)","(-7.09414005279541, -2.6010000705718994, 8.29539966583252, 16.0, -0.9585760235786438, 20.0)"
4219248,17600,d_x04z02        ,0,5,model   sel_kai ,347,36,93,183,32768,0,126,126,1,"[(102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 0.5)","(-7.808949947357178, -2.6010000705718994, 7.612559795379639, 20.0, 1.0414199829101562, 20.0)"
4236848,46800,d_x04z03        ,0,0,model   sel_fg1 ,935,36,114,249,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (79, 79, 79, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.46875, 1.5)","(-21.367700576782227, -6.558579921722412, -20.0, 20.0, -2.194550037384033, 20.0)"
4236848,46800,d_x04z03        ,0,1,model   sel_wl1 ,935,36,222,453,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.125, 1.25, 1.0)","(-21.43779945373535, -6.558579921722412, -20.0, 12.311599731445312, 1.0414199829101562, 20.0)"
4236848,46800,d_x04z03        ,0,2,model   sel_kai ,935,36,349,641,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (77, 77, 77, 128), (79, 79, 79, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 0.99609375)","(-21.43779945373535, -6.6606597900390625, -10.264900207519531, 20.0, -0.4561229944229126, 20.0)"
4236848,46800,d_x04z03        ,0,3,model   sel_kai ,935,36,267,501,32768,0,0,126,2,"[(51, 51, 51, 0), (64, 64, 64, 126), (77, 77, 77, 126), (79, 79, 79, 126), (89, 89, 89, 126), (102, 102, 102, 0), (102, 102, 102, 126), (115, 115, 115, 126)]","(0.0, 0.0, 1.0, 0.6875)","(-21.43779945373535, -6.558579921722412, -20.0, 20.0, 1.0414199829101562, 20.0)"
4236848,46800,d_x04z03        ,0,4,model   sel_fg1 ,935,36,201,329,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (77, 77, 77, 126), (79, 79, 79, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-20.0, -6.6606597900390625, -8.0, 20.0, -2.2690200805664062, 20.0)"
4236848,46800,d_x04z03        ,0,5,model   sel_wl1 ,935,36,17,27,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.25, 0.0625, 0.998046875, 1.0)","(-19.673999786376953, -2.7985899448394775, -7.138440132141113, 12.0, 1.0414199829101562, 4.0)"
4283648,4784,d_x04z03p       ,0,0,model   sel_kai ,76,36,40,71,0,0,128,128,1,"[(64, 64, 64, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.49609375)","(-4.0, -2.558579921722412, -20.0, 12.0, -2.558579921722412, -4.0)"
4283648,4784,d_x04z03p       ,0,1,model   sel_fg1 ,76,36,23,40,0,0,128,128,1,"[(64, 64, 64, 128), (128, 128, 128, 128)]","(0.0, 0.0, 0.5, 1.5)","(-4.0, -2.558579921722412, -20.0, 16.0, -2.558579921722412, -4.0)"
4283648,4784,d_x04z03p       ,0,2,model   sel_fg1 ,76,36,35,61,32768,0,126,126,1,"[(64, 64, 64, 126), (128, 128, 128, 126)]","(0.0, 0.0, 0.75, 1.0)","(-4.0, -2.558579921722412, -20.0, 12.0, -2.558579921722412, -4.0)"
4283648,4784,d_x04z03p       ,0,3,model   sel_kai ,76,36,18,26,32768,0,126,126,1,"[(64, 64, 64, 126), (128, 128, 128, 126)]","(0.0, 0.00390625, 0.5, 0.4375)","(-4.0, -2.558579921722412, -20.0, 16.0, -2.558579921722412, -4.0)"
4288432,78736,d_x04z04        ,0,0,model   sel_kai ,1601,36,305,407,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 1.0)","(-20.0, -10.992600440979004, -20.0, 20.0, -5.491909980773926, 20.0)"
4288432,78736,d_x04z04        ,0,1,model   sel_fg1 ,1601,36,281,603,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.5, 1.5)","(-20.0, -14.558600425720215, -20.0, 20.0, -6.558559894561768, 20.0)"
4288432,78736,d_x04z04        ,0,2,model   sel_wl2 ,1601,36,115,233,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.25, 0.00390625, 1.75, 0.99609375)","(-20.0, -20.16160011291504, 9.239520072937012, 18.114599227905273, -12.558600425720215, 24.578100204467773)"
4288432,78736,d_x04z04        ,0,3,model   sel_wl1 ,1601,36,386,833,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128), (153, 153, 153, 128)]","(0.0, 0.125, 1.375, 1.5)","(-20.0, -17.82080078125, -20.0, 20.0, -5.491909980773926, 21.627500534057617)"
4288432,78736,d_x04z04        ,0,4,                ,1601,36,3,3,0,0,128,128,1,"[(115, 115, 115, 128), (153, 153, 153, 128)]","(1.0, 0.0, 1.0, 0.25)","(7.446579933166504, -17.085800170898438, 17.2106990814209, 8.0, -16.072900772094727, 18.202600479125977)"
4288432,78736,d_x04z04        ,0,5,model   sel_fg1 ,1601,36,401,729,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (77, 77, 77, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.25, 2.0)","(-20.0, -15.558600425720215, -20.0, 20.0, -6.02524995803833, 20.0)"
4288432,78736,d_x04z04        ,0,6,model   sel_kai ,1601,36,283,557,32768,0,0,126,2,"[(51, 51, 51, 0), (51, 51, 51, 126), (64, 64, 64, 0), (64, 64, 64, 126), (115, 115, 115, 0), (115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.5, 0.6875)","(-20.0, -10.992600440979004, -20.0, 20.0, -5.491909980773926, 15.362899780273438)"
4288432,78736,d_x04z04        ,0,7,model   sel_wl1 ,1601,36,76,141,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.5, 1.25)","(-20.0, -19.80459976196289, -8.0, 18.606199264526367, -6.558579921722412, 24.578100204467773)"
4288432,78736,d_x04z04        ,0,8,model   sel_wl2 ,1601,36,120,227,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.45703125, 0.00390625, 1.75390625, 0.87890625)","(-20.0, -20.16160011291504, 8.647560119628906, 18.606199264526367, -12.558600425720215, 24.170400619506836)"
4367168,3648,d_x04z04p       ,0,0,model   sel_kai ,55,36,37,59,0,0,128,128,1,"[(51, 51, 51, 128), (64, 64, 64, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.49609375)","(-4.0, -6.76908016204834, -20.0, 8.0, -6.558579921722412, -0.0)"
4367168,3648,d_x04z04p       ,0,1,model   sel_fg1 ,55,36,14,20,0,0,128,128,1,"[(128, 128, 128, 128)]","(0.25, 0.0, 1.5, 1.0)","(4.0, -6.558579921722412, -12.0, 8.0, -6.558579921722412, -0.0)"
4367168,3648,d_x04z04p       ,0,2,model   sel_fg1 ,55,36,37,63,32768,0,126,126,1,"[(51, 51, 51, 126), (64, 64, 64, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 0.75, 1.0)","(-4.0, -6.76908016204834, -20.0, 8.0, -6.558579921722412, -0.0)"
4370816,61392,d_x04z05        ,0,0,model   sel_wl2 ,1130,36,350,647,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 2.0, 1.0)","(-31.361099243164062, -20.832399368286133, -20.0, 20.561100006103516, -12.558600425720215, 20.0)"
4370816,61392,d_x04z05        ,0,1,model   sel_kai ,1130,36,164,301,0,0,128,128,1,"[(102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.99609375)","(-12.0, -14.885100364685059, -20.0, 12.0, -10.558600425720215, 20.0)"
4370816,61392,d_x04z05        ,0,2,model   sel_fg1 ,1130,36,114,187,0,0,128,128,1,"[(77, 77, 77, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.75)","(-12.0, -14.866700172424316, -20.0, 20.0, -14.558600425720215, 20.0)"
4370816,61392,d_x04z05        ,0,3,model   sel_wl1 ,1130,36,337,763,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (102, 102, 102, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-15.898699760437012, -18.59040069580078, -20.0, 20.717500686645508, -10.558600425720215, 20.0)"
4370816,61392,d_x04z05        ,0,4,model   sel_wl2 ,1130,36,198,337,32768,0,126,126,1,"[(115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 1.0)","(-24.33489990234375, -20.607200622558594, -20.0, 20.717500686645508, -14.558600425720215, 20.0)"
4370816,61392,d_x04z05        ,0,5,model   sel_fg1 ,1130,36,147,261,32768,0,126,126,1,"[(77, 77, 77, 126), (89, 89, 89, 126), (102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-12.909899711608887, -16.5585994720459, -16.799999237060547, 18.954299926757812, -11.573800086975098, 20.0)"
4370816,61392,d_x04z05        ,0,6,model   sel_kai ,1130,36,110,213,32768,0,0,126,2,"[(102, 102, 102, 126), (115, 115, 115, 0), (115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.00390625, 1.0, 0.75)","(-14.045900344848633, -16.5585994720459, -19.6968994140625, 18.63640022277832, -10.558600425720215, 16.0)"
4370816,61392,d_x04z05        ,0,7,model   sel_wl1 ,1130,36,114,211,32768,0,126,126,1,"[(102, 102, 102, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.5, 1.0)","(-18.54990005493164, -19.866199493408203, -20.0, 20.717500686645508, -12.558600425720215, 20.0)"
4432208,2192,d_x04z05p       ,0,0,model   sel_fg1 ,30,36,21,32,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(0.0, -14.558600425720215, 12.0, 16.0, -14.558600425720215, 20.0)"
4432208,2192,d_x04z05p       ,0,1,model   sel_kai ,30,36,4,4,0,0,128,128,1,"[(77, 77, 77, 128), (128, 128, 128, 128)]","(0.5, 0.00390625, 1.0, 0.49609375)","(8.0, -14.558600425720215, 16.0, 12.0, -14.558600425720215, 20.0)"
4432208,2192,d_x04z05p       ,0,2,model   sel_fg1 ,30,36,22,34,32768,0,126,126,1,"[(77, 77, 77, 126), (89, 89, 89, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(0.0, -14.558600425720215, 12.0, 16.0, -14.558600425720215, 20.0)"
4432208,2192,d_x04z05p       ,0,3,model   sel_kai ,30,36,4,4,32768,0,0,126,2,"[(77, 77, 77, 126), (89, 89, 89, 0), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.5, 0.00390625, 1.0, 0.5)","(4.0, -14.558600425720215, 16.0, 8.0, -14.558600425720215, 20.0)"
4434400,38160,d_x04z06        ,0,0,model   sel_wl2 ,650,36,314,537,0,0,128,128,1,"[(115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.875, 1.0)","(-30.337900161743164, -22.5585994720459, -20.0, 20.463899612426758, -17.280899047851562, 20.0)"
4434400,38160,d_x04z06        ,0,1,model   sel_fg1 ,650,36,105,183,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 2.0)","(-11.211600303649902, -14.927499771118164, -20.0, 18.42340087890625, -14.558600425720215, 20.0)"
4434400,38160,d_x04z06        ,0,2,model   sel_kai ,650,36,8,10,0,0,128,128,1,"[(77, 77, 77, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.00390625, 1.0, 0.49609375)","(-4.0, -14.794400215148926, -20.0, 18.42340087890625, -14.558600425720215, -12.262100219726562)"
4434400,38160,d_x04z06        ,0,3,model   sel_wl1 ,650,36,148,295,0,0,128,128,1,"[(77, 77, 77, 128), (89, 89, 89, 128), (115, 115, 115, 128), (128, 128, 128, 128)]","(0.0, 0.0, 1.0, 1.0)","(-15.332900047302246, -21.78660011291504, -20.0, 20.463899612426758, -14.558600425720215, 20.0)"
4434400,38160,d_x04z06        ,0,4,model   sel_wl1 ,650,36,132,237,32768,0,0,126,2,"[(77, 77, 77, 126), (89, 89, 89, 126), (115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.25, 0.0, 1.0, 1.0)","(-24.33489990234375, -20.607200622558594, -20.0, 18.42340087890625, -14.558600425720215, 20.0)"
4434400,38160,d_x04z06        ,0,5,model   sel_kai ,650,36,11,15,32768,0,0,126,2,"[(77, 77, 77, 126), (89, 89, 89, 0), (115, 115, 115, 126), (128, 128, 128, 0), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 0.5)","(-8.0, -14.558600425720215, -20.0, 18.42340087890625, -14.558600425720215, -12.0)"
4434400,38160,d_x04z06        ,0,6,model   sel_fg1 ,650,36,111,179,32768,0,126,126,1,"[(77, 77, 77, 126), (89, 89, 89, 126), (115, 115, 115, 126), (128, 128, 128, 126)]","(0.0, 0.0, 1.0, 2.0)","(-13.48009967803955, -16.5585994720459, -20.0, 18.954299926757812, -14.558600425720215, 20.0)"
