# Derived from LandSandBoat sql/npc_list.sql
# upstream_commit=cc243c661a1c30c1e7fc4e0612601a7a3f2410ac
# Only normally visible, positioned NPCs with renderable character/model looks.
zone_id,entity_id,entity_index,name,rotation,x,y,z,animation,look_hex
91,17150843,891,Atmacite Refiner,96,193.000,24.475,460.000,0,01000802141019200C3002400250006000700000
91,17150844,892,Voidwatch Officer,96,191.000,24.600,461.500,0,01000202141019200C3002400250006000700000
91,17150845,893,???,34,-716.130,-24.008,-118.050,0,0000340000000000000000000000000000000000
91,17150848,896,Survival Guide,224,-37.000,0.610,-866.000,0,0000810900000000000000000000000000000000
91,17150851,899,???,249,-202.456,7.999,362.522,0,0000780900000000000000000000000000000000
92,17154757,709,???,0,-58.709,23.500,13.083,0,0000340000000000000000000000000000000000
92,17154758,710,???,0,-101.529,-2.830,-132.647,0,0000340000000000000000000000000000000000
92,17154802,754,blank,64,-261.838,1.501,107.951,0,0000090900000000000000000000000000000000
92,17154803,755,"Thurlow, C.A.",53,-280.977,0.999,106.519,0,0100090196103920963096409650006000700000
92,17154843,795,Goblin Footprint,162,-279.545,0.999,93.395,0,0000340000000000000000000000000000000000
94,17162628,388,Pogigi,62,-29.787,-3.499,42.603,0,0100060696108420963096409650166100700000
94,17162655,415,Lhu Mhakaracca,195,-105.084,-2.000,53.445,0,01000D07511051205130514051505B6135700000
94,17162659,419,Mikhe Aryohcha,72,-56.645,-3.500,13.014,0,010002079110DB20DB30DB40DB508C608C700000
94,17162660,420,Vhino Delkahngo,60,150.718,-7.874,218.165,0,010006078610862086300F4086505B6032700000
94,17162677,437,"Soimin-Oimin, C.C.",192,-51.010,-5.276,213.678,0,01000F0513101320133013401350DE6024700000
94,17162680,440,blank,192,-50.000,-5.349,212.500,0,0000080900000000000000000000000000000000
94,17162683,443,"Wenonah, C.A.",194,-2.175,-1.000,10.184,0,0100070296103920963096409650006000700000
94,17162684,444,Hampu-Kampu,245,-115.597,-1.000,-158.703,0,01000C0577107B20693069406950006000700000
94,17162685,445,Door:Acolyte hostel,0,146.619,-8.525,242.874,0,0000340000000000000000000000000000000000
94,17162689,449,???,254,148.475,-7.875,242.997,0,0000340000000000000000000000000000000000
94,17162690,450,Ponono,59,156.069,0.999,-15.667,0,0100070600106920173014401450006000700000
94,17162702,462,Door:Optistery,0,-56.952,-6.249,92.029,0,0000340000000000000000000000000000000000
94,17162703,463,Door:Rhinostery,0,3.168,-5.812,-197.000,0,0000340000000000000000000000000000000000
94,17162704,464,Door:Rhinostery,0,3.168,-5.812,-163.000,0,0000340000000000000000000000000000000000
94,17162705,465,Door:Acolyte Hostel,0,124.000,-3.000,222.215,0,0000340000000000000000000000000000000000
94,17162709,469,Home Point #1,114,-32.022,-5.000,131.741,0,0000330000000000000000000000000000000000
94,17162714,474,Chays-Ratays,254,-6.013,-3.999,-185.219,0,0100010500109520953095409550006000700000
94,17162715,475,Koton-Llaton,48,78.220,-2.750,-173.631,0,0100080500101820183018401850006000700000
94,17162716,476,Kristen,115,2.195,-1.000,60.296,0,0100070200103020003010408150006000700000
94,17162717,477,Pebul-Tabul,212,-68.500,-3.500,3.694,0,01000C0500108F200030BA40BA50006000700000
94,17162718,478,Ranpi-Monpi,246,-115.452,-2.000,43.389,0,0100080500102B2000300B400050006000700000
94,17162721,481,Ekki-Mokki,159,-26.558,-3.500,62.930,0,0100020506100620063006400650BE6000700000
94,17162722,482,Aystise,137,-69.805,-3.500,68.078,0,01000A0400100C200C300C400C50416100700000
94,17162723,483,Rakh Mhappyoh,173,-55.989,-3.500,48.365,0,0100050700108620863000408650646000700000
94,17162724,484,Aihn Sowlmirih,13,-61.102,-3.500,71.743,0,01000C0789108920103010406450006000700000
94,17162725,485,Chioh Remhrll,197,-59.583,-3.500,69.165,0,010000078910102010306E400C50646000700000
94,17162726,486,Corbrere,101,-46.925,-3.500,49.006,0,0100010600106520BA30BA40BA50016000700000
94,17162727,487,Rohn Ehlbalna,17,-43.473,-3.500,46.496,0,01000B0700108120643064406450006000700000
94,17162728,488,Nhel Urhahn,186,-47.348,-3.499,47.117,0,01000E0700108920103010406E50646000700000
94,17162729,489,Sahnn Dhansett,26,112.820,-2.122,47.857,0,01000307001023206430DB406450646000700000
94,17162730,490,Mearuru,113,153.798,0.000,153.712,0,0100030600108220823082408250006000700000
94,17162731,491,Pelsey-Holsey,9,119.755,-3.500,209.754,0,0100030513101320133013401350006000700000
94,17162732,492,Prucco-Lurucco,59,140.772,-2.499,132.942,0,0100030500101720173017401750006000700000
94,17162733,493,Renten-Tonten,129,133.840,-5.750,173.305,0,0000A20000000000000000000000000000000000
94,17162734,494,Kopol-Rapol,240,131.179,-5.750,172.758,0,0000A60000000000000000000000000000000000
94,17162735,495,Ampiro-Mapiro,254,131.380,-5.750,174.169,0,0000A70000000000000000000000000000000000
94,17162736,496,Ranna-Brunna,64,123.085,-7.874,223.734,0,0100030500102E20133013401350006000700000
94,17162738,498,Pahpe Rauulih,74,-39.740,-3.499,53.223,0,01000E070010102010306E406E50246000700000
94,17162739,499,Khea Mhyyih,187,-53.927,-3.499,56.215,0,01000C070010102010306E406E50246000700000
94,17162740,500,Rakih Lyhall,229,-48.111,-3.500,69.712,0,010002070E100E200E300E400E50246000700000
94,17162741,501,Tohs Jhannih,144,-46.492,-3.500,70.828,0,01000C0700101F201F301F401F50246000700000
94,17162742,502,Kleh Engyumoh,4,-54.962,-3.500,57.701,0,0100030700108A208A306E406E50246000700000
94,17162743,503,Amfafa,177,-24.938,-1.000,-185.729,0,0100080600108220823082408250006000700000
94,17162744,504,Churacoco,77,-76.139,-3.499,20.986,0,0100030600101520153015401550006000700000
94,17162745,505,Ruirara,65,-87.378,-1.000,-158.019,0,01000A06A210A220A230A240A250006000700000
94,17162746,506,Parukoko,122,-32.400,-2.500,-103.666,0,0000AB0000000000000000000000000000000000
94,17162747,507,Uricca-Koricca,122,-95.716,-2.000,49.903,0,0000A70000000000000000000000000000000000
94,17162750,510,Miah Riyuh,123,5.323,-1.000,37.462,0,010000078910102010306E4010501B6124700000
94,17162751,511,Dhea Prandoleh,134,3.167,-1.000,15.545,0,01000A0781101020643064406450656000700000
94,17162752,512,Kocco Ehllek,126,-41.465,-1.125,-163.018,0,0000B60000000000000000000000000000000000
94,17162760,520,Romaa Mihgo,142,-1.967,-2.000,-26.337,0,0100090789106E2010306E400D507D6100700000
94,17162831,591,Yassi-Possi,23,153.992,0.999,-18.687,0,010002050C101A20083011401150006000700000
94,17162832,592,Pelftrix,247,153.589,0.999,-20.395,0,0000550000000000000000000000000000000000
94,17162833,593,Kuron-Makaron,128,10.422,-1.478,24.616,0,01000F0513107020133013401350E66025700000
94,17162835,595,Emhi Tchaoryo,128,10.577,-1.478,32.680,0,01000E078910222010306E401050646026700000
94,17162836,596,Kolin-Olin,128,9.981,-1.478,33.786,0,0100070589101320133013401350E86024700000
94,17162838,598,Adjutant,160,-67.819,-3.499,58.997,0,0100000513101320133013401350E86024700080
94,17162839,599,Quartermaster,240,-60.200,-3.700,32.500,0,0100000613101320133013401350E86024700080
94,17162846,606,Cattah Pamjah,239,-13.564,-1.000,10.673,34,00002A0300000000000000000000000000000000
94,17162849,609,Mhoti Pyiahrs,123,6.356,-1.000,26.677,0,0100030718101020003011401150846084700000
94,17162850,610,Yasmina,168,-34.972,-4.815,221.845,0,01000002151010200A3015401850006000700000
94,17162852,612,Pettette,193,164.026,0.999,-26.690,0,0100050613101320133013401350E86024700000
94,17162853,613,Llewellyn,30,-6.907,-1.000,42.871,0,01000C0196103920963096409650006000700000
94,17162860,620,Moogle,64,0.000,0.000,1.500,0,0000520000000000000000000000000000000000
94,17162866,626,"Mindala-Andola, C.C.",64,-31.869,-5.009,226.793,0,0100000513101320133013401350E86024700000
94,17162876,636,Dallus-Mallus,251,-13.666,-1.000,26.180,0,01000C0500101220123012401250006000700000
94,17162877,637,Ezura-Romazura,64,-71.000,-1.000,-161.000,0,0100040500106520653065406550006000700000
94,17162878,638,Pelpopo,239,-16.784,-1.000,69.533,0,0100040613101320DC30DC40DC50226100700000
94,17162879,639,Pukori-Totokori,79,-68.207,-3.499,20.786,0,01000905AC1014201430DC40DC50B46000700080
94,17162885,645,Pihra Rhebenslo,133,167.361,0.949,-18.288,0,0100010700108120203081402050006000700000
94,17162914,674,Velda-Galda,121,138.631,-2.112,61.658,0,01000C050010BA20BA30BA40BA50006000700000
94,17162919,679,Scotwick,209,153.785,-2.134,9.895,0,0000650300000000000000000000000000000000
94,17163018,778,Hunt Registry,128,-58.000,-5.368,220.000,0,0000280900000000000000000000000000000000
94,17163019,779,Atmacite Refiner,128,-27.500,-5.360,222.000,0,01000705141019200C3002400250006000700000
94,17163020,780,Voidwatch Officer,102,-27.500,-5.396,225.500,0,01000C07141019200C3002400250006000700000
94,17163021,781,Voidwatch Purveyor,193,-31.000,-4.900,221.000,0,0100000513101320133013401350E86024700000
94,17163022,782,Porter Moogle,128,166.000,-2.000,8.500,0,0000520000000000000000000000000000000000
94,17163026,786,Survival Guide,128,-58.000,-5.368,216.000,0,0000810900000000000000000000000000000000
94,17163027,787,Jalah Mistani,128,-58.000,-5.368,216.000,0,0100010700101120113011401150006000700000
94,17163028,788,blank,128,2.000,-1.000,73.000,0,0100010700101120113011401150006000700000
95,17167118,782,???,0,6.027,-13.759,302.938,0,0000340000000000000000000000000000000000
95,17167119,783,???,0,7.219,-12.899,310.005,0,0000340000000000000000000000000000000000
95,17167122,786,Poroggo Servant,4,265.821,-5.513,39.752,0,0000140700000000000000000000000000000000
95,17167162,826,Stone Monument,253,-205.593,-23.210,-119.670,0,0000340000000000000000000000000000000000
95,17167163,827,Harvesting Point,0,-416.147,-29.500,347.879,0,0000760900000000000000000000000000000000
95,17167164,828,Harvesting Point,0,-59.914,-17.122,4.018,0,0000760900000000000000000000000000000000
95,17167165,829,Harvesting Point,0,225.501,-34.000,361.425,0,0000760900000000000000000000000000000000
95,17167166,830,Harvesting Point,0,-76.114,-16.270,33.680,0,0000760900000000000000000000000000000000
95,17167167,831,Harvesting Point,0,-361.326,-16.703,335.624,0,0000760900000000000000000000000000000000
95,17167168,832,Harvesting Point,0,-363.990,-16.464,325.456,0,0000760900000000000000000000000000000000
95,17167175,839,blank,128,-13.000,-12.878,309.000,0,0000090900000000000000000000000000000000
95,17167176,840,"Addison, C.A.",217,-58.901,-12.620,228.748,0,0100090196103920963096409650006000700000
95,17167178,842,Cavernous Maw,32,-2.229,0.000,-162.715,0,0000150900000000000000000000000000000000
95,17167179,843,Allied Ensign,192,199.107,-0.869,-87.595,0,00000A0900000000000000000000000000000000
95,17167180,844,Sealed Entrance,0,-245.000,-18.100,660.000,0,0000340000000000000000000000000000000000
95,17167181,845,Sealed Entrance,0,263.600,-6.512,40.000,0,0000340000000000000000000000000000000000
95,17167182,846,Sealed Entrance,0,-340.000,1.825,-364.825,0,0000340000000000000000000000000000000000
95,17167183,847,???,57,154.470,-40.157,332.064,0,0000340000000000000000000000000000000000
95,17167196,860,???,0,317.579,-20.000,516.843,0,0000340000000000000000000000000000000000
95,17167221,885,Goblin Footprint,156,338.627,-4.999,-18.935,0,0000340000000000000000000000000000000000
95,17167222,886,Shredded Label,0,-110.000,-5.001,-262.000,0,0000340000000000000000000000000000000000
95,17167223,887,Watchful Pixie,32,-294.000,-0.875,-284.000,0,0000EE0700000000000000000000000000000000
95,17167225,889,Windurstian Bulwark,192,311.004,-5.830,-12.034,0,0000340000000000000000000000000000000000
95,17167320,984,Planar Rift,0,120.000,4.000,-440.000,0,00006F0900000000000000000000000000000000
95,17167321,985,Planar Rift,0,-441.000,4.000,-357.000,0,00006F0900000000000000000000000000000000
95,17167322,986,Planar Rift,0,0.000,-28.000,560.000,0,00006F0900000000000000000000000000000000
95,17167326,990,Survival Guide,192,83.000,-25.000,567.000,0,0000810900000000000000000000000000000000
96,17171009,577,???,0,-121.582,-80.000,9.687,0,0000340000000000000000000000000000000000
96,17171010,578,???,0,-129.337,-80.081,1.693,0,0000340000000000000000000000000000000000
96,17171052,620,Stone Monument,0,-402.900,-31.579,360.921,0,0000340000000000000000000000000000000000
96,17171055,623,"Lamurara, C.C.",0,-102.501,-79.754,0.948,0,01000A06131013200B3013400B50DE6024700000
96,17171058,626,blank,0,-104.000,-79.795,0.000,0,0000080900000000000000000000000000000000
96,17171113,681,Beastman Ensign,87,125.262,-36.793,203.691,0,00000C0900000000000000000000000000000000
96,17171114,682,Spondulix,151,-62.830,-68.000,-5.234,0,0000550000000000000000000000000000000000
96,17171116,684,Goblin Footprint,98,-568.546,-5.061,-720.944,0,0000340000000000000000000000000000000000
96,17171118,686,Eirmomo,49,-164.035,-68.000,157.432,0,0100050600101F201F301F401F50006000700000
96,17171119,687,Quirro-Niiro,68,-149.092,-67.999,136.294,0,01000D0500101320133013401350246000700000
96,17171120,688,Aurhi Rhatelo,110,-152.812,-68.000,158.210,0,01000007B7108920B7300F400F50AC6000700000
96,17171121,689,Kahs Dekahsell,75,-181.247,-75.585,105.070,0,010002078910102010306E401050646000700000
96,17171122,690,Mhiu Raaghott,210,-57.361,-75.585,62.958,0,0100020772100F2072300F400F5064602E700000
96,17171123,691,Mortimer,110,-24.080,-68.508,93.880,0,01000701001068208F308F408F50006000700000
96,17171124,692,Fekko-Krakko,109,0.163,-68.000,86.735,0,0100010513107020133013401350E66000700000
96,17171125,693,Porlco-Glaico,11,-2.225,-68.000,86.953,0,0100070500101320133013401350246000700000
96,17171126,694,Piah Dnakkora,254,-49.615,-67.981,83.378,0,0100040772100F2072300F400F5064602E700000
96,17171127,695,Rhant Tamhujya,187,-175.527,-75.585,-5.023,0,010006078910102010306E4010501B6124700000
96,17171129,697,Rootie-Mootie,54,-123.295,-82.361,-18.954,0,01000E0500101320133013401350246000700000
96,17171130,698,Fului-Molai,173,-129.901,-80.089,-13.937,0,010000058910102010306E4010501B6100700000
96,17171131,699,Jedh Gibohah,191,-118.131,-68.000,22.106,0,0100000772100F2072300F400F5064602E700000
96,17171132,700,Mhako Rakritteh,25,-102.905,-68.158,-12.781,0,01000D078910102010306E4010501B6100700000
96,17171133,701,Rhin Prikohwan,65,-127.421,-67.953,54.802,0,010005078910102010306E4010501B6124700000
96,17171134,702,Shehn Mahriorl,226,-95.275,-76.028,-28.842,0,0100090772100F2072300F400F50646024700000
96,17171136,704,Sumah Sohlowyt,181,-112.941,-68.045,-53.828,0,0100020772100F2072300F400F5064602E700000
96,17171137,705,Purottoto,194,-6.205,-68.000,-86.136,0,01000A0600101320133013401350246000700000
96,17171138,706,Galco-Ralico,58,-3.121,-68.492,-74.293,0,0100070500101F201F301F401F50006000700000
96,17171139,707,Atokoko,128,-21.630,-69.444,-95.088,0,0100010600101320133013401350246000700000
96,17171140,708,Punacchi-Mocchi,53,-246.539,-75.968,18.811,0,010008058910102010306E4010501B6100700000
96,17171141,709,Rormu-Rarlmu,134,-273.728,-68.000,-4.407,0,0100010500101320133013401350006000700000
96,17171142,710,Erpipi,82,-274.703,-68.010,6.242,0,010003060010132013301F401F50006000700000
96,17171143,711,Rhemi Miottih,129,-142.410,-68.425,-123.901,0,01000C0772100F2072300F400F5064602E700000
96,17171144,712,Minchu-Rocchu,137,-150.486,-68.000,-153.872,0,0100060500101320133013401350246000700000
96,17171145,713,Pulkuku,234,-168.142,-68.000,-153.769,0,0100080600101F201F301F401F50006000700000
96,17171146,714,Lynndi-Sarandi,21,89.440,-53.646,11.998,0,01000A058910102010306E4010501B6124700000
96,17171147,715,Pioht Halchaih,223,90.214,-53.426,-12.634,0,01000F0772100F2072300F400F5064602E700000
96,17171148,716,Succulent Cactus,57,-276.760,-30.804,634.447,0,0000340000000000000000000000000000000000
96,17171149,717,???,0,207.748,-30.190,54.052,0,0000340000000000000000000000000000000000
96,17171150,718,Rotih Moalghett,18,-64.809,-75.585,3.608,0,01000E078910102010306E4010501B6124700000
96,17171239,807,Oruchacha,190,-25.472,-68.447,-96.468,0,01000A060010072007300D400D50006000700000
96,17171240,808,Logging Point,0,-213.754,-68.425,200.175,0,0000770900000000000000000000000000000000
96,17171241,809,Logging Point,0,1.145,-69.000,-239.115,0,0000770900000000000000000000000000000000
96,17171242,810,Logging Point,0,-213.754,-68.425,200.175,0,0000770900000000000000000000000000000000
96,17171243,811,Logging Point,160,-394.216,-13.420,-678.271,0,0000770900000000000000000000000000000000
96,17171244,812,Logging Point,64,722.219,7.691,23.517,0,0000770900000000000000000000000000000000
96,17171245,813,Logging Point,64,676.317,3.865,-17.294,0,0000770900000000000000000000000000000000
96,17171246,814,Gate Sentry,64,-436.615,-36.500,-357.265,0,010005078910892089300F400F506F6000700000
96,17171247,815,???,0,280.684,-20.850,85.589,0,0000340000000000000000000000000000000000
96,17171270,838,Pecca-Pocca,219,-162.978,-67.999,-155.099,0,0000F60000000000000000000000000000000000
96,17171271,839,Colorful Door,0,-134.193,-69.549,101.969,0,0000340000000000000000000000000000000000
96,17171272,840,Sunken Hollow,153,-172.158,-60.213,299.986,0,0000340000000000000000000000000000000000
96,17171273,841,Indescript Markings,5,17.307,-19.000,709.963,0,0000340000000000000000000000000000000000
96,17171277,845,Shredded Label,0,-480.000,-27.209,56.000,0,0000340000000000000000000000000000000000
96,17171278,846,Warding Door,64,-222.000,-70.000,26.000,0,0000340000000000000000000000000000000000
96,17171279,847,Watchful Pixie,32,-192.000,-60.250,272.000,0,0000EE0700000000000000000000000000000000
96,17171281,849,Planar Rift,0,-650.000,-26.930,-425.000,0,00006F0900000000000000000000000000000000
96,17171282,850,Planar Rift,0,200.000,-44.259,-245.000,0,00006F0900000000000000000000000000000000
96,17171283,851,Planar Rift,0,445.000,-7.959,170.000,0,00006F0900000000000000000000000000000000
96,17171291,859,Survival Guide,224,126.000,-21.200,606.000,0,0000810900000000000000000000000000000000
97,17175254,726,???,0,758.242,-17.106,-448.821,0,0000340000000000000000000000000000000000
97,17175255,727,???,0,-288.478,16.048,423.537,0,0000340000000000000000000000000000000000
97,17175256,728,???,0,-285.029,16.073,434.528,0,0000340000000000000000000000000000000000
97,17175299,771,Stone Monument,22,450.741,2.110,-290.736,0,0000340000000000000000000000000000000000
97,17175302,774,"Dhen Kwherri, M.C.",128,-302.475,17.356,429.057,0,01000B078910892089300F400F506F6029700000
97,17175305,777,blank,128,-301.000,17.222,430.000,0,0000080900000000000000000000000000000000
97,17175308,780,Telepoint,192,305.989,-14.980,18.960,0,0000370000000000000000000000000000000000
97,17175316,788,Cavernous Maw,93,600.278,-32.000,282.177,0,0000150900000000000000000000000000000000
97,17175318,790,Gate Sentry,192,-610.617,-16.871,74.889,0,010000078910892089300F400F506F6000700000
97,17175319,791,???,0,-359.688,-8.394,113.103,0,0000340000000000000000000000000000000000
97,17175342,814,Mithran Bivouac,203,386.661,-16.351,58.756,0,0000340000000000000000000000000000000000
97,17175343,815,Indescript Markings,228,-358.657,-8.012,98.512,0,0000340000000000000000000000000000000000
97,17175346,818,Peculiar Rootprints,0,752.725,-16.175,594.826,0,0000340000000000000000000000000000000000
97,17175355,827,Goblin Footprint,74,-445.939,23.753,593.923,0,0000340000000000000000000000000000000000
97,17175356,828,Lidaise,192,312.021,-10.956,28.494,0,01000B04151010200A3015401850006000700000
97,17175358,830,Shredded Label,0,240.032,0.169,-74.553,0,0000340000000000000000000000000000000000
97,17175359,831,Watchful Pixie,128,328.000,-16.600,264.000,0,0000EE0700000000000000000000000000000000
97,17175409,881,_2r9,0,-100.003,-61.618,85.805,9,0000340000000000000000000000000000000000
97,17175423,895,Planar Rift,0,200.000,0.000,-520.000,0,00006F0900000000000000000000000000000000
97,17175424,896,Planar Rift,0,-282.000,16.000,602.000,0,00006F0900000000000000000000000000000000
97,17175425,897,Planar Rift,0,-520.000,16.000,520.000,0,00006F0900000000000000000000000000000000
97,17175429,901,Survival Guide,0,734.000,-33.630,-10.000,0,0000810900000000000000000000000000000000
98,17179267,643,???,0,-74.732,24.005,213.661,0,0000340000000000000000000000000000000000
98,17179268,644,???,0,-66.096,24.089,205.303,0,0000340000000000000000000000000000000000
98,17179271,647,Kagetora,135,-365.448,0.126,368.878,0,01000E013B10042058305840585085613A710000
98,17179312,688,Stone Monument,143,77.544,-2.746,-184.803,0,0000340000000000000000000000000000000000
98,17179319,695,blank,0,-37.000,25.012,219.000,0,0000090900000000000000000000000000000000
98,17179320,696,"Marius, C.A.",159,-57.241,8.325,-50.230,0,01000C0196103920963096409650006000700000
98,17179329,705,Bulwark Gate,0,-447.174,-1.831,342.417,0,0000340000000000000000000000000000000000
98,17179330,706,Mham Lahrih,139,378.641,10.599,-183.487,0,01000F0772100F2010300E400D50646000700000
98,17179342,718,Cavernous Maw,95,372.226,9.239,-223.676,0,0000150900000000000000000000000000000000
98,17179343,719,Fortilace,0,605.375,-3.234,-200.000,0,0000340000000000000000000000000000000000
98,17179344,720,Abandoned Mineshaft,0,360.774,16.542,-186.526,0,0000340000000000000000000000000000000000
98,17179346,722,Goblin Footprint,168,485.607,-0.560,-407.063,0,0000340000000000000000000000000000000000
98,17179350,726,Palli-Bulli,192,476.290,-5.991,-427.876,0,0100020513101320133013401350F16000700000
98,17179381,757,Indescript Markings,90,321.768,23.864,113.332,0,0000340000000000000000000000000000000000
98,17179420,796,???,0,318.864,24.069,108.906,0,0000340000000000000000000000000000000000
98,17179514,890,Shredded Label,0,642.782,23.999,81.119,0,0000340000000000000000000000000000000000
98,17179515,891,Watchful Pixie,128,524.000,28.000,264.000,0,0000EE0700000000000000000000000000000000
98,17179517,893,Planar Rift,0,-245.000,7.750,245.000,0,00006F0900000000000000000000000000000000
98,17179518,894,Planar Rift,0,80.000,32.000,323.000,0,00006F0900000000000000000000000000000000
98,17179519,895,Planar Rift,0,500.000,8.200,-290.000,0,00006F0900000000000000000000000000000000
98,17179523,899,Atmacite Refiner,0,-441.000,0.500,335.000,0,01000407141019200C3002400250006000700000
98,17179524,900,Voidwatch Officer,0,-441.000,0.350,333.000,0,01000807141019200C3002400250006000700000
98,17179532,908,Survival Guide,192,476.000,-8.000,-437.000,0,0000810900000000000000000000000000000000
98,17179535,911,???,114,374.040,9.292,-226.315,0,0000780900000000000000000000000000000000
99,17183466,746,???,0,9.917,-17.263,-76.482,0,0000340000000000000000000000000000000000
99,17183467,747,???,0,-144.492,-17.262,-46.014,0,0000340000000000000000000000000000000000
99,17183510,790,blank,192,-210.068,0.212,-27.219,0,0000090900000000000000000000000000000000
99,17183511,791,"Ulmer, C.A.",47,-223.994,0.242,-13.648,0,0100080196103920963096409650006000700000
99,17183548,828,Ethereal Spout,0,-260.015,-135.749,379.853,0,00000F0900000000000000000000000000000000
99,17183549,829,Ethereal Spout,0,20.014,-215.749,379.855,0,00000F0900000000000000000000000000000000
99,17183550,830,Ethereal Spout,0,300.017,-295.749,379.883,0,00000F0900000000000000000000000000000000
99,17183563,843,???,0,-140.572,0.054,-9.223,0,0000340000000000000000000000000000000000
99,17183564,844,Writhing Flame,0,-134.625,-3.000,100.200,0,0000340000000000000000000000000000000000
99,17183590,870,Goblin Footprint,28,-224.974,0.114,-13.224,0,0000340000000000000000000000000000000000
99,17183620,900,Iron Grille,0,41.000,-19.500,-189.000,0,0000320000000000000000000000000000000000
99,17183621,901,Iron Grille,0,19.928,-19.500,-187.500,0,0000320000000000000000000000000000000000
99,17183622,902,Iron Grille,0,11.000,-19.800,-159.200,0,0000320000000000000000000000000000000000
99,17183623,903,Iron Grille,0,25.310,-19.250,-90.990,0,0000320000000000000000000000000000000000
99,17183624,904,Iron Grille,0,40.912,-19.820,-90.974,0,0000320000000000000000000000000000000000
99,17183625,905,Iron Grille,0,56.767,-19.800,-90.985,0,0000320000000000000000000000000000000000
99,17183626,906,Iron Grille,0,72.811,-19.450,-91.033,0,0000320000000000000000000000000000000000
99,17183627,907,Iron Grille,0,94.335,-19.580,-91.800,0,0000320000000000000000000000000000000000
99,17183628,908,Iron Grille,0,108.994,-19.400,-105.378,0,0000320000000000000000000000000000000000
99,17183629,909,Iron Grille,0,-185.310,-19.800,91.023,0,0000320000000000000000000000000000000000
99,17183630,910,Iron Grille,0,-171.024,-19.800,152.799,0,0000320000000000000000000000000000000000
99,17183631,911,Iron Grille,0,-171.005,-19.800,168.365,0,0000320000000000000000000000000000000000
99,17183632,912,Iron Grille,0,-178.450,-19.800,188.965,0,0000320000000000000000000000000000000000
99,17183633,913,Iron Grille,0,-200.812,-19.800,188.980,0,0000320000000000000000000000000000000000
99,17183634,914,Iron Grille,0,-217.048,-19.800,188.975,0,0000320000000000000000000000000000000000
99,17183635,915,Iron Grille,0,-232.975,-19.800,188.975,0,0000320000000000000000000000000000000000
99,17183636,916,Iron Grille,0,-268.975,-19.800,180.910,0,0000320000000000000000000000000000000000
99,17183637,917,Iron Grille,0,-268.970,-19.800,159.050,0,0000320000000000000000000000000000000000
99,17183638,918,Iron Grille,0,-268.975,-19.800,127.215,0,0000320000000000000000000000000000000000
100,17187490,674,Aaveleon,248,-433.253,-45.942,342.290,0,010000031C101C201C301C401C50006000700000
100,17187491,675,Palcomondau,35,-510.037,-55.254,456.504,0,01000D031C101C201C301C401C50006000700000
100,17187492,676,Zovriace,232,-446.349,-15.272,-260.577,0,010006031C101C201C301C401C50006000700000
100,17187493,677,Esca,130,-624.231,-51.499,278.369,0,010009041B100420083017400350006000700000
100,17187494,678,Gachemage,128,-176.000,-61.999,382.425,0,010003031C101C201C301C401C50006000700000
100,17187495,679,Adalefont,128,-176.000,-61.999,377.460,0,010005031C101C201C301C401C50006000700000
100,17187496,680,Colmaie,95,-133.627,-61.999,272.373,0,010001041C101C201C301C401C50006000700000
100,17187497,681,Laillera,95,-127.297,-62.000,266.800,0,010002041C101C201C301C401C50006000700000
100,17187498,682,Chatarre,127,-266.850,-72.000,421.370,0,010001031C101C201C301C401C50006000700000
100,17187499,683,Ramaufont,115,-267.956,-71.999,414.399,0,01000C031C101C201C301C401C50006000700000
100,17187500,684,Diadonour,58,-263.472,-71.999,414.459,0,010005031C101C201C301C401C50006000700000
100,17187501,685,Cerite,197,-263.577,-71.999,425.885,0,0100040400101C201C301C401C50006000700000
100,17187502,686,Laette,125,-267.366,-71.999,418.987,0,01000F0400101C201C301C401C50006000700000
100,17187503,687,Vilatroire,82,-260.361,-70.999,423.420,0,010008031A101C201A301C401A50006000700000
100,17187504,688,Phairet,191,-58.451,-1.988,-503.016,0,010003030F101720083004400850006000700000
100,17187505,689,Signpost,63,-382.047,-35.841,139.333,0,0000320000000000000000000000000000000000
100,17187506,690,Signpost,254,-501.233,-46.139,378.439,0,0000320000000000000000000000000000000000
100,17187507,691,Signpost,182,-433.969,-46.630,337.566,0,0000320000000000000000000000000000000000
100,17187508,692,Signpost,158,-463.937,-5.608,-375.940,0,0000320000000000000000000000000000000000
100,17187509,693,Signpost,70,-261.853,-15.841,-300.572,0,0000320000000000000000000000000000000000
100,17187510,694,???,248,-454.613,-20.092,-232.121,0,0000340000000000000000000000000000000000
100,17187511,695,???,51,-552.342,0.000,-541.652,0,0000340000000000000000000000000000000000
100,17187512,696,???,240,-399.279,-9.999,-439.431,0,0000340000000000000000000000000000000000
100,17187513,697,Stone Monument,0,-183.734,-12.678,-395.722,0,0000340000000000000000000000000000000000
100,17187514,698,???,234,-695.679,-39.467,21.395,0,0000340000000000000000000000000000000000
100,17187515,699,Knightwell,0,-368.780,-7.669,-452.772,0,0000340000000000000000000000000000000000
100,17187525,709,"Doladepaiton, R.K.",0,-450.571,-19.807,-219.970,0,010001030C100C200C300C400C50F9601B700000
100,17187528,712,Conquest_Banner,1,-449.873,-19.803,-221.758,0,00002E0300000000000000000000000000000000
100,17187532,716,"Ballie, R.K.",246,-560.292,0.039,-576.655,0,010001040610062006300C400650086124700000
