zone_id,zone_name,npc_index,name,record_id,record_tag,event_ref_count,event_ref_offset,position_offset,x,y,z,confidence,raw_x,raw_y,raw_z,raw_values
94,Windurst Waters [S],695,01,58058,261,21,502836,502984,-729.87,-35.0,744.8,90,-72987,-3500,74480,-72987 74480 -3500 52 154 46592 72941696 2147483640
94,Windurst Waters [S],696,02,58059,261,21,503160,503308,-729.87,-35.0,744.8,90,-72987,-3500,74480,-72987 74480 -3500 52 154 46592 72941696 2147483640
94,Windurst Waters [S],700,06,58063,261,9,503568,503740,-609.89,-34.99,702.54,105,-60989,-3499,70254,-60989 70254 -3499 4093 16360 48577 -2000 2014
94,Windurst Waters [S],701,07,58064,261,9,503596,503784,-354.93,-35.0,644.01,120,-35493,-3500,64401,-35493 64401 -3500 2800 -33997 64959 2359 -45609
94,Windurst Waters [S],702,08,58065,261,6,503624,503784,-354.93,-35.0,644.01,120,-35493,-3500,64401,-35493 64401 -3500 2800 -33997 64959 2359 -45609
94,Windurst Waters [S],703,09,58066,261,6,503652,503784,-354.93,-35.0,644.01,120,-35493,-3500,64401,-35493 64401 -3500 2800 -33997 64959 2359 -45609
94,Windurst Waters [S],706,02,58069,261,20,522692,522872,33.37,-160.0,1236.77,110,3337,-16000,123677,3337 123677 -16000 1324 127858 -16748 1369 147313
94,Windurst Waters [S],707,03,58070,261,19,522816,522872,33.37,-160.0,1236.77,110,3337,-16000,123677,3337 123677 -16000 1324 127858 -16748 1369 147313
94,Windurst Waters [S],708,04,58071,261,13,523040,523200,39.62,-160.0,1243.35,110,3962,-16000,124335,3962 124335 -16000 1627 128850 -16749 1036 147375
94,Windurst Waters [S],709,05,58072,261,13,523172,523200,39.62,-160.0,1243.35,110,3962,-16000,124335,3962 124335 -16000 1627 128850 -16749 1036 147375
94,Windurst Waters [S],710,06,58073,261,12,523272,523308,-137.99,4.99,-183.63,105,-13799,499,-18363,-13799 -18363 499 37 -8403 126041 -16000 -7326
94,Windurst Waters [S],711,07,58074,261,12,523480,523532,46.73,-159.99,1248.88,110,4673,-15999,124888,4673 124888 -15999 928 128828 -16749 1317 147348
94,Windurst Waters [S],712,08,58075,261,15,523624,523652,57.47,-160.0,1228.06,110,5747,-16000,122806,5747 122806 -16000 648 126447 -16749 -1042 147311
94,Windurst Waters [S],713,09,58076,261,16,523724,523768,-39.79,-159.99,1226.8,110,-3979,-15999,122680,-3979 122680 -15999 732 126916 -16749 3093 146318
94,Windurst Waters [S],714,10,58077,261,13,523864,523896,40.17,-160.0,1227.15,110,4017,-16000,122715,4017 122715 -16000 1082 128599 -16749 666 147311
94,Windurst Waters [S],717,13,58080,261,12,524052,524200,-8.7,-167.49,1267.32,95,-870,-16749,126732,-870 126732 -16749 1091 146943 37 838860800 2064384
94,Windurst Waters [S],718,14,58081,261,12,524104,524200,-8.7,-167.49,1267.32,95,-870,-16749,126732,-870 126732 -16749 1091 146943 37 838860800 2064384
94,Windurst Waters [S],719,15,58082,261,15,523132,523200,39.62,-160.0,1243.35,110,3962,-16000,124335,3962 124335 -16000 1627 128850 -16749 1036 147375
94,Windurst Waters [S],730,00,58093,261,17,524727,524767,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 5632 1811939328 17162990
94,Windurst Waters [S],731,01,58094,261,11,524795,524835,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 5632 1811939328 17162991
94,Windurst Waters [S],732,02,58095,261,11,524863,524903,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 5632 1811939328 17162992
94,Windurst Waters [S],733,03,58096,261,11,524931,524971,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 5632 1811939328 17162993
94,Windurst Waters [S],734,04,58097,261,11,524999,525039,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 5632 1811939328 17162994
94,Windurst Waters [S],746,2,58109,261,25,475412,475444,1.63,-87.85,135.76,120,163,-8785,13576,163 13576 -8785 2479 -1694 3234 3 -1069
94,Windurst Waters [S],753,Koh Lenbalalako,58116,261,143,553644,553824,-386.69,0.04,700.24,70,-38669,4,70024,-38669 70024 4 360 80 60 180 2346
94,Windurst Waters [S],754,Yow Rabntah,58117,261,33,555140,555320,-386.69,0.04,700.24,70,-38669,4,70024,-38669 70024 4 360 80 60 180 2346
94,Windurst Waters [S],755,01,58118,261,10,556636,556816,-386.69,0.04,700.24,70,-38669,4,70024,-38669 70024 4 360 80 60 180 2346
94,Windurst Waters [S],756,02,58119,261,10,558132,558312,-386.69,0.04,700.24,70,-38669,4,70024,-38669 70024 4 360 80 60 180 2346
94,Windurst Waters [S],757,03,58120,261,14,559628,559808,-386.69,0.04,700.24,70,-38669,4,70024,-38669 70024 4 360 80 60 180 2346
94,Windurst Waters [S],758,04,58121,261,12,561124,561304,-386.69,0.04,700.24,70,-38669,4,70024,-38669 70024 4 360 80 60 180 2346
94,Windurst Waters [S],759,Hunt Registry,58122,261,1,562620,562712,77.65,77.66,0.06,30,7765,7766,6,7765 6 7766 7 7767 8 7768 9
94,Windurst Waters [S],760,Atmacite Refiner,58123,261,39,572896,573000,0.2,139.59,139.56,45,20,13959,13956,20 13956 13959 1774 13957 13958 13960 1073741824
94,Windurst Waters [S],761,Voidwatch Office,58124,261,463,597840,597912,0.01,-180.84,-1060.23,95,1,-18084,-106023,1 -106023 -18084 1999 3120 2 -354003 -163601
94,Windurst Waters [S],762,Voidwatch Purvey,58125,261,1,619436,619468,0.02,34.34,149.52,45,2,3434,14952,2 14952 3434 3435 3436 3437 3450 2000
94,Windurst Waters [S],763,Porter Moogle,58126,261,1,622044,622132,150.08,150.13,150.11,30,15008,15013,15011,15008 15011 15013 60 15014 15015 14975 14976
94,Windurst Waters [S],766,Survival Guide,58130,261,2,655840,655972,-0.02,150.87,150.72,50,-2,15087,15072,-2 15072 15087 26 27 15086 8 15
94,Windurst Waters [S],767,Jalah Mistani,58131,261,1,664880,664964,151.21,0.32,0.72,35,15121,32,72,15121 72 32 8 10 -1 15097 15098
95,West Sarutabaruta [S],550,Federation Dispe,61990,261,7,100940,101080,79.64,0.26,0.28,30,7964,26,28,7964 28 26 22 14 7972 0 7973
95,West Sarutabaruta [S],551,Federation Dispe,61991,261,7,100968,101148,79.65,0.6,2.0,70,7965,60,200,7965 200 60 485 1107369984 -266469342 1249902591 2147483632
95,West Sarutabaruta [S],552,Federation Dispe,61992,261,7,100996,101148,79.65,0.6,2.0,70,7965,60,200,7965 200 60 485 1107369984 -266469342 1249902591 2147483632
95,West Sarutabaruta [S],780,???,62222,261,1,49644,49696,78.87,78.88,78.89,25,7887,7888,7889,7887 7889 7888 215 771825664 1853882424 2147483632 -258375679
95,West Sarutabaruta [S],784,Poroggo Servant,62226,261,1,50064,50104,75.96,0.03,75.97,50,7596,3,7597,7596 7597 3 286 1107369984 507642144 2147483632 33554435
95,West Sarutabaruta [S],785,Treasure Coffer,62228,261,1,101652,101684,80.25,0.86,0.01,65,8025,86,1,8025 1 86 768 16977922 51380992 268697602 83886851
95,West Sarutabaruta [S],808,Stone Monument,62266,261,1,4344,4376,74.55,74.57,74.56,65,7455,7457,7456,7455 7456 7457 27 -2147465216 -2147399645 -2147334109 -2147268573
95,West Sarutabaruta [S],809,Harvesting Point,62267,261,1,49928,50104,75.96,0.03,75.97,50,7596,3,7597,7596 7597 3 286 1107369984 507642144 2147483632 33554435
95,West Sarutabaruta [S],815,"Madelleon, R.K.",62273,261,28,4420,4584,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
95,West Sarutabaruta [S],816,"Tenacious Fool,",62274,261,28,12492,12656,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
95,West Sarutabaruta [S],817,"Mhik Liusihlo, M",62275,261,28,20564,20728,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
95,West Sarutabaruta [S],822,"Addison, C.A.",62280,261,1,28636,28656,1.23,0.04,72.05,30,123,4,7205,123 7205 4 0 7218 1 7219 2
95,West Sarutabaruta [S],824,Cavernous Maw,62282,261,2,34096,34172,28.43,0.02,70.91,65,2843,2,7091,2843 7091 2 866 1208033280 52658176 -2147414014 58720804
95,West Sarutabaruta [S],825,Allied Ensign,62283,261,1,50408,50476,0.11,5.12,6.4,25,11,512,640,11 640 512 670 671 672 7440 7441
95,West Sarutabaruta [S],831,???,62289,261,51,49588,49696,78.87,78.88,78.89,25,7887,7888,7889,7887 7889 7888 215 771825664 1853882424 2147483632 -258375679
95,West Sarutabaruta [S],835,Lilisette,62293,261,351,48972,49124,-185.52,0.01,0.0,70,-18552,1,0,-18552 0 1 128 268718 34074 -5024 266236
95,West Sarutabaruta [S],840,Gate Sentry,62299,261,1,66836,66944,79.37,79.38,0.11,50,7937,7938,11,7937 11 7938 302 1107369984 595591197 2162720 54657312
95,West Sarutabaruta [S],844,Allied Commissar,62303,261,208,67264,67404,0.82,-336.46,667.52,105,82,-33646,66752,82 66752 -33646 573 83 -192613 -281066 -40000
95,West Sarutabaruta [S],851,Federation Dispe,62310,261,1,89564,89592,0.02,72.57,76.47,30,2,7257,7647,2 7647 7257 8 7649 255 3 4
95,West Sarutabaruta [S],852,Federation Dispe,62311,261,1,93356,93384,0.02,72.57,76.47,30,2,7257,7647,2 7647 7257 8 7649 255 3 4
95,West Sarutabaruta [S],853,Federation Dispe,62312,261,1,97148,97176,0.02,72.57,76.47,30,2,7257,7647,2 7647 7257 8 7649 255 3 4
95,West Sarutabaruta [S],862,Ramblix,62324,261,2,101024,101148,79.65,0.6,2.0,70,7965,60,200,7965 200 60 485 1107369984 -266469342 1249902591 2147483632
95,West Sarutabaruta [S],864,Shredded Label,62326,261,1,101784,101808,80.19,0.0,0.01,50,8019,0,1,8019 1 0 48 4735488 19145600 58720896 140672
95,West Sarutabaruta [S],865,Watchful Pixie,62327,261,1,101872,101980,0.1,79.9,79.89,45,10,7990,7989,10 7989 7990 999 201 7991 101 202
95,West Sarutabaruta [S],866,Jubilant Pixie,62328,261,1,103192,103256,0.1,185.05,80.0,65,10,18505,8000,10 8000 18505 2 18764 3 18870 4
95,West Sarutabaruta [S],878,taru1,62340,261,40,173284,173376,-623.78,1.2,-38.81,105,-62378,120,-3881,-62378 -3881 120 85 -37983 131537 -16000 285
95,West Sarutabaruta [S],879,taru2,62341,261,32,173224,173376,-623.78,1.2,-38.81,105,-62378,120,-3881,-62378 -3881 120 85 -37983 131537 -16000 285
95,West Sarutabaruta [S],880,mith1,62342,261,42,173272,173376,-623.78,1.2,-38.81,105,-62378,120,-3881,-62378 -3881 120 85 -37983 131537 -16000 285
95,West Sarutabaruta [S],881,mith2,62343,261,33,174736,174820,-387.09,-159.99,1307.6,95,-38709,-15999,130760,-38709 130760 -15999 10 1285 755 182 285
95,West Sarutabaruta [S],882,imp01,62344,261,1,176872,177008,-174.6,0.0,-480.0,90,-17460,0,-48000,-17460 -48000 0 1 128 139 -129368064 -1971322881
95,West Sarutabaruta [S],883,imp02,62345,261,11,176896,177008,-174.6,0.0,-480.0,90,-17460,0,-48000,-17460 -48000 0 1 128 139 -129368064 -1971322881
95,West Sarutabaruta [S],884,Haja Zhwan,62346,261,31,180564,180668,-680.04,0.01,0.07,35,-68004,1,7,-68004 7 1 0 11 162 26 35
95,West Sarutabaruta [S],885,Mikhe Aryohcha,62347,261,44,180988,181084,4.0,0.6,13.28,15,400,60,1328,400 1328 60 26 7 15 100 0
95,West Sarutabaruta [S],886,Vhino Delkahngo,62348,261,29,181676,181844,-129.53,2.9,0.8,90,-12953,290,80,-12953 80 290 128 1 -284201 -13169 -292787
95,West Sarutabaruta [S],887,Lhu Mhakaracca,62349,261,27,182176,182364,-131.54,2.6,0.75,90,-13154,260,75,-13154 75 260 128 1 -306834 -15055 -47999
95,West Sarutabaruta [S],891,Shantotto,62353,261,1,175076,175172,-127.59,0.01,0.0,70,-12759,1,0,-12759 0 1 128 137 3276800 16785280 58720896
95,West Sarutabaruta [S],892,Doron-Fulun,62354,261,1,175332,175432,-131.54,2.5,0.75,90,-13154,250,75,-13154 75 250 128 1 -305482 -11921 -47999
95,West Sarutabaruta [S],893,Kodada,62355,261,1,175776,175876,-131.54,2.6,0.75,90,-13154,260,75,-13154 75 260 128 1 -306834 -15055 -47999
95,West Sarutabaruta [S],894,Rakocha-Mukocha,62356,261,1,176168,176260,-129.53,2.9,0.8,90,-12953,290,80,-12953 80 290 128 1 -284201 -13169 -292787
95,West Sarutabaruta [S],895,Abubu,62357,261,1,176520,176620,-131.54,1.28,3.0,90,-13154,128,300,-13154 300 128 1 80 -306826 -20320 -47999
95,West Sarutabaruta [S],896,Romaa Mihgo,62358,261,203,183548,183652,-98.51,0.0,-43.67,90,-9851,0,-4367,-9851 -4367 0 1 128 40 -337960 -400636
95,West Sarutabaruta [S],898,Perih Vashai,62360,261,51,184124,184216,22.51,2.9,22.5,90,2251,290,2250,2251 2250 290 42 -310643 -14104 -48000 70
95,West Sarutabaruta [S],899,Mihl Pakorhma,62361,261,88,184452,184552,-101.65,0.0,-43.86,90,-10165,0,-4386,-10165 -4386 0 1 128 40 321622 -4523
95,West Sarutabaruta [S],902,Robel-Akbel,62364,261,147,186720,186836,30.08,188.53,-255.0,120,3008,18853,-25500,3008 -25500 18853 2590 -26000 -146 17190 593
95,West Sarutabaruta [S],903,Karaha-Baruha,62365,261,120,187680,187780,68.9,77.56,49.16,70,6890,7756,4916,6890 4916 7756 11 327247 -30557 -17500 327697
95,West Sarutabaruta [S],904,Star Sibyl,62366,261,102,173244,173376,-623.78,1.2,-38.81,105,-62378,120,-3881,-62378 -3881 120 85 -37983 131537 -16000 285
95,West Sarutabaruta [S],905,Door:Clerical Ch,62367,261,3,188476,188624,22.37,10.0,22.51,90,2237,1000,2251,2237 2251 1000 43 -301911 -2487 -47999 -307836
95,West Sarutabaruta [S],906,Ajido-Marujido,62368,261,109,188520,188624,22.37,10.0,22.51,90,2237,1000,2251,2237 2251 1000 43 -301911 -2487 -47999 -307836
95,West Sarutabaruta [S],907,Zolku-Azolku,62369,261,46,189020,189100,-364.64,-50.0,889.17,105,-36464,-5000,88917,-36464 88917 -5000 39 -43723 88123 -4999 0
95,West Sarutabaruta [S],908,Kayeel-Payeel,62370,261,34,189296,189412,-96.14,0.01,-33.11,90,-9614,1,-3311,-9614 -3311 1 128 142 -1241513984 25165835 58720896
95,West Sarutabaruta [S],910,Velda-Galda,62372,261,28,189712,189832,-279.41,1.28,0.01,90,-27941,128,1,-27941 1 128 143 -1241513984 25165835 58720896 41943680
95,West Sarutabaruta [S],911,kakashi1,62373,261,40,189992,190116,-400.86,-50.0,935.59,105,-40086,-5000,93559,-40086 93559 -5000 1 -33306 78008 -3572 2600
95,West Sarutabaruta [S],912,kakashi2,62374,261,14,190616,190716,-400.86,-50.0,935.59,105,-40086,-5000,93559,-40086 93559 -5000 1 -33306 78008 -3572 2600
95,West Sarutabaruta [S],913,kakashi3,62375,261,14,191032,191132,-400.86,-50.0,935.59,105,-40086,-5000,93559,-40086 93559 -5000 1 -33306 78008 -3572 2600
95,West Sarutabaruta [S],914,kakashi4,62376,261,14,191452,191552,-400.86,-50.0,935.59,105,-40086,-5000,93559,-40086 93559 -5000 1 -33306 78008 -3572 2600
95,West Sarutabaruta [S],917,01,62379,261,36,198392,198568,-94.82,30.0,-45.0,90,-9482,3000,-4500,-9482 -4500 3000 48 0 36 7 5
95,West Sarutabaruta [S],918,02,62380,261,35,199328,199504,-98.53,30.0,-43.67,90,-9853,3000,-4367,-9853 -4367 3000 48 0 7 5 137
95,West Sarutabaruta [S],919,03,62381,261,32,200260,200444,-68.69,30.0,-43.56,90,-6869,3000,-4356,-6869 -4356 3000 48 0 7 5 137
95,West Sarutabaruta [S],920,04,62382,261,22,201196,201356,-108.9,30.0,-44.32,90,-10890,3000,-4432,-10890 -4432 3000 7 5 137 16 14
95,West Sarutabaruta [S],921,05,62383,261,17,202084,202244,-85.58,30.0,-45.0,90,-8558,3000,-4500,-8558 -4500 3000 7 5 137 16 14
95,West Sarutabaruta [S],922,06,62384,261,2,202972,203132,-89.51,30.0,-43.64,90,-8951,3000,-4364,-8951 -4364 3000 7 5 137 16 14
95,West Sarutabaruta [S],927,M03,62389,261,88,135455,135543,-2.56,327.68,10.23,25,-256,32768,1023,-256 1023 32768 256 0 6144 0 -204575744
95,West Sarutabaruta [S],940,Y04,62402,261,83,135435,135543,-2.56,327.68,10.23,25,-256,32768,1023,-256 1023 32768 256 0 6144 0 -204575744
95,West Sarutabaruta [S],942,Y06,62404,261,27,213500,213672,7.52,0.03,21.65,50,752,3,2165,752 2165 3 11 281815 137762 -5111 15
95,West Sarutabaruta [S],943,Y07,62405,261,1,214064,214236,7.52,0.03,21.65,50,752,3,2165,752 2165 3 11 281815 137762 -5111 15
95,West Sarutabaruta [S],944,Y08,62406,261,1,214628,214800,7.52,0.03,21.65,50,752,3,2165,752 2165 3 11 281815 137762 -5111 15
95,West Sarutabaruta [S],948,ari01,62410,261,13,215192,215296,-141.04,0.2,-480.0,90,-14104,20,-48000,-14104 -48000 20 0 1 70 -307604 -14481
95,West Sarutabaruta [S],950,ari03,62412,261,15,216184,216324,101.39,2.64,7.4,50,10139,264,740,10139 740 264 12 228460 142782 -18742 245993
95,West Sarutabaruta [S],951,Fenrir,62413,261,112,218464,218552,20.48,1.28,0.0,90,2048,128,0,2048 0 128 156 -2147434496 -2147434496 -2147434496 17806848
95,West Sarutabaruta [S],952,Fenrir,62414,261,88,218724,218812,20.48,1.28,0.0,90,2048,128,0,2048 0 128 156 -2147434496 -2147434496 -2147434496 17806848
95,West Sarutabaruta [S],953,C1,62415,261,25,218984,219088,-680.0,0.8,0.92,120,-68000,80,92,-68000 92 80 2741 45005 -999 0 1
95,West Sarutabaruta [S],954,C2,62416,261,17,219256,219332,27.41,-9.99,450.05,70,2741,-999,45005,2741 45005 -999 0 1 128 13 -201639
95,West Sarutabaruta [S],956,DummyLehko,62418,261,21,220287,220327,-2.56,0.0,10.23,70,-256,0,1023,-256 1023 0 256 32768 5632 1811939328 17167315
95,West Sarutabaruta [S],957,Cait Sith,62419,261,20,220355,220519,40.96,2.56,79.36,45,4096,256,7936,4096 7936 256 512 768 1024 1280 1536
95,West Sarutabaruta [S],958,???,62420,261,9,220376,220504,0.37,0.0,10.23,15,37,0,1023,37 1023 0 15 16 31 1 2
95,West Sarutabaruta [S],959,01,62421,261,11,220404,220588,22.59,63.61,43.07,45,2259,6361,4307,2259 4307 6361 3456 255 6371 6368 6365
95,West Sarutabaruta [S],960,02,62422,261,11,220432,220588,22.59,63.61,43.07,45,2259,6361,4307,2259 4307 6361 3456 255 6371 6368 6365
95,West Sarutabaruta [S],961,03,62423,261,11,220460,220644,63.7,63.64,63.67,65,6370,6364,6367,6370 6367 6364 685 721664 21069824 41943680 1090519312
95,West Sarutabaruta [S],962,Planar Rift,62424,261,1,221348,221416,84.27,0.02,0.01,45,8427,2,1,8427 1 2 1539 8428 8429 8430 8431
95,West Sarutabaruta [S],963,Planar Rift,62425,261,1,240176,240244,0.04,0.02,84.27,45,4,2,8427,4 8427 2 1539 8428 8429 8430 8431
95,West Sarutabaruta [S],964,Planar Rift,62426,261,1,259004,259072,0.04,0.01,84.27,45,4,1,8427,4 8427 1 1539 8428 8429 8430 8431
95,West Sarutabaruta [S],965,Riftworn Pyxis,62427,261,1,277832,277972,184.57,197.94,185.42,65,18457,19794,18542,18457 18542 19794 1276 768 18907136 515 263040
95,West Sarutabaruta [S],966,Riftworn Pyxis,62428,261,1,279264,279404,184.57,197.94,185.42,65,18457,19794,18542,18457 18542 19794 1276 768 18907136 515 263040
95,West Sarutabaruta [S],967,Riftworn Pyxis,62429,261,1,280696,280836,184.57,197.94,185.42,65,18457,19794,18542,18457 18542 19794 1276 768 18907136 515 263040
95,West Sarutabaruta [S],968,Survival Guide,62430,261,2,290444,290576,-0.02,93.01,92.86,50,-2,9301,9286,-2 9286 9301 26 27 9300 8 15
96,Fort Karugo-Narugo [S],343,Federation Dispe,343,262,7,160368,160488,82.11,82.13,82.12,45,8211,8213,8212,8211 8212 8213 109 -1040896 1933311 2171776 -1040830
96,Fort Karugo-Narugo [S],344,Federation Dispe,344,262,7,160396,160488,82.11,82.13,82.12,45,8211,8213,8212,8211 8212 8213 109 -1040896 1933311 2171776 -1040830
96,Fort Karugo-Narugo [S],345,Federation Dispe,345,262,7,160424,160488,82.11,82.13,82.12,45,8211,8213,8212,8211 8212 8213 109 -1040896 1933311 2171776 -1040830
96,Fort Karugo-Narugo [S],575,Rongo-Nango,576,262,1,3268,3316,77.1,0.29,77.09,50,7710,29,7709,7710 7709 29 305 1107369984 50331907 131856 50532356
96,Fort Karugo-Narugo [S],576,???,577,262,1,36360,36412,77.48,77.49,77.5,25,7748,7749,7750,7748 7750 7749 215 771825664 1853882424 2147483632 -258375679
96,Fort Karugo-Narugo [S],580,Treasure Coffer,582,262,1,231248,231280,82.63,0.86,0.01,65,8263,86,1,8263 1 86 768 16977922 51380992 268697602 83886851
96,Fort Karugo-Narugo [S],603,Stone Monument,620,262,1,3640,3672,78.23,78.25,78.24,65,7823,7825,7824,7823 7824 7825 27 -2147465216 -2147399645 -2147334109 -2147268573
96,Fort Karugo-Narugo [S],604,"Caulaise, R.K.",621,262,28,3716,3880,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
96,Fort Karugo-Narugo [S],605,"Marianne, I.M.",622,262,28,11788,11952,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
96,Fort Karugo-Narugo [S],606,"Lamurara, C.C.",623,262,28,19860,20024,640.24,5.32,-320.98,120,64024,532,-32098,64024 -32098 532 566 63861 -35340 374 2736
96,Fort Karugo-Narugo [S],611,"Wren, C.A.",628,262,1,27932,27952,1.23,0.04,71.78,30,123,4,7178,123 7178 4 0 7191 1 7192 2
96,Fort Karugo-Narugo [S],613,Phosphorous Ward,630,262,2,231128,231280,82.63,0.86,0.01,65,8263,86,1,8263 1 86 768 16977922 51380992 268697602 83886851
96,Fort Karugo-Narugo [S],643,Painted Wooden D,660,262,2,231088,231272,0.6,82.63,82.62,15,60,8263,8262,60 8262 8263 1 86 768 16977922 51380992
96,Fort Karugo-Narugo [S],646,Painted Wooden D,663,262,2,231168,231280,82.63,0.86,0.01,65,8263,86,1,8263 1 86 768 16977922 51380992 268697602 83886851
96,Fort Karugo-Narugo [S],661,Painted Wooden D,678,262,2,231208,231280,82.63,0.86,0.01,65,8263,86,1,8263 1 86 768 16977922 51380992 268697602 83886851
96,Fort Karugo-Narugo [S],664,Beastman Ensign,681,262,1,109836,109904,0.11,5.12,6.4,25,11,512,640,11 640 512 670 671 672 7715 7716
96,Fort Karugo-Narugo [S],666,Ramblix,683,262,2,36644,36768,77.35,0.6,2.0,70,7735,60,200,7735 200 60 485 1107369984 -266469342 1249902591 2147483632
96,Fort Karugo-Narugo [S],669,Eirmomo,686,262,1,33392,33416,0.49,81.46,81.45,70,49,8146,8145,49 8145 8146 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],670,Quirro-Niiro,687,262,1,33492,33516,0.49,81.6,81.59,70,49,8160,8159,49 8159 8160 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],671,Aurhi Rhatelo,688,262,1,33592,33620,81.84,81.85,0.12,70,8184,8185,12,8184 12 8185 52 -1040896 1867775 -513152 -2147385345
96,Fort Karugo-Narugo [S],672,Kahs Dekahsell,689,262,1,33688,33712,0.59,82.04,82.03,70,59,8204,8203,59 8203 8204 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],673,Mhiu Raaghott,690,262,1,33788,33812,0.36,81.36,81.35,70,36,8136,8135,36 8135 8136 39 -1040896 1867775 -496000 -2147385345
96,Fort Karugo-Narugo [S],674,Mortimer,691,262,1,33868,33892,81.51,81.52,0.26,70,8151,8152,26,8151 26 8152 39 -1040896 1867775 -513152 -2147385345
96,Fort Karugo-Narugo [S],675,Fekko-Krakko,692,262,1,33948,33972,0.49,81.48,81.47,70,49,8148,8147,49 8147 8148 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],676,Porlco-Glaico,693,262,1,34048,34228,81.43,81.44,0.26,90,8143,8144,26,8143 26 8144 36 -1040896 -131366913 8388607 -126999680
96,Fort Karugo-Narugo [S],677,Piah Dnakkora,694,262,1,34128,34228,81.43,81.44,0.26,90,8143,8144,26,8143 26 8144 36 -1040896 -131366913 8388607 -126999680
96,Fort Karugo-Narugo [S],678,Rhant Tamhujya,695,262,1,34208,34228,81.43,81.44,0.26,90,8143,8144,26,8143 26 8144 36 -1040896 -131366913 8388607 -126999680
96,Fort Karugo-Narugo [S],679,Khari Pulcohtz,696,262,1,34280,34300,0.3,81.42,81.41,70,30,8142,8141,30 8141 8142 27 -1040896 1867775 -513152 -2147385345
96,Fort Karugo-Narugo [S],680,Rootie-Mootie,697,262,1,34344,34368,0.49,81.56,81.55,70,49,8156,8155,49 8155 8156 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],681,Fului-Molai,698,262,1,34444,34624,0.59,81.98,81.97,70,59,8198,8197,59 8197 8198 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],682,Jedh Gibohah,699,262,1,34600,34624,0.59,81.98,81.97,70,59,8198,8197,59 8197 8198 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],683,Mhako Rakritteh,700,262,1,34700,34724,0.59,81.58,81.57,70,59,8158,8157,59 8157 8158 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],684,Rhin Prikohwan,701,262,1,34800,34824,0.22,81.64,81.63,70,22,8164,8163,22 8163 8164 39 -1040896 1867775 -496000 -2147385345
96,Fort Karugo-Narugo [S],685,Shehn Mahriorl,702,262,1,34880,34904,0.59,82.06,82.05,70,59,8206,8205,59 8205 8206 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],686,Sehu Lheremylk,703,262,1,34980,35004,0.32,81.62,81.61,70,32,8162,8161,32 8161 8162 39 -1040896 1867775 -496000 -2147385345
96,Fort Karugo-Narugo [S],687,Sumah Sohlowyt,704,262,1,35060,35084,0.59,81.66,81.65,70,59,8166,8165,59 8165 8166 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],688,Purottoto,705,262,1,35160,35296,81.7,81.71,0.29,90,8170,8171,29,8170 29 8171 44 -1040896 -131366913 8388607 -131390592
96,Fort Karugo-Narugo [S],689,Galco-Ralico,706,262,1,35272,35296,81.7,81.71,0.29,90,8170,8171,29,8170 29 8171 44 -1040896 -131366913 8388607 -131390592
96,Fort Karugo-Narugo [S],690,Atokoko,707,262,1,35356,35380,0.49,81.54,81.53,70,49,8154,8153,49 8153 8154 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],691,Punacchi-Mocchi,708,262,1,35456,35592,0.49,81.73,81.72,70,49,8173,8172,49 8172 8173 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],692,Rormu-Rarlmu,709,262,1,35568,35592,0.49,81.73,81.72,70,49,8173,8172,49 8172 8173 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],693,Erpipi,710,262,1,35668,35780,0.59,81.93,81.92,70,59,8193,8192,59 8192 8193 57 -1040896 1867775 -2147391872 2147483640
96,Fort Karugo-Narugo [S],694,Rhemi Miottih,711,262,1,35756,35780,0.59,81.93,81.92,70,59,8193,8192,59 8192 8193 57 -1040896 1867775 -2147391872 2147483640
